DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
20-Nov-2017,EQ,"1,829.00","1,839.70","1,829.00","1,825.55","1,836.05","1,838.15","1,836.08","1,879.60","1,158.00",598106,"1,09,81,70,760.45",30131
17-Nov-2017,EQ,"1,828.70","1,838.30","1,813.15","1,807.70","1,822.00","1,825.55","1,827.72","1,879.60","1,158.00",1589693,"2,90,55,08,996.75",44931
16-Nov-2017,EQ,"1,804.00","1,816.00","1,795.20","1,800.25","1,812.95","1,807.70","1,807.23","1,879.60","1,158.00",1003243,"1,81,30,88,828.00",32161
15-Nov-2017,EQ,"1,798.00","1,803.65","1,788.00","1,802.35","1,799.25","1,800.25","1,796.37","1,879.60","1,158.00",1537092,"2,76,11,82,588.85",26862
14-Nov-2017,EQ,"1,815.90","1,819.00","1,800.00","1,813.55","1,801.35","1,802.35","1,805.86","1,879.60","1,158.00",1178117,"2,12,75,13,692.85",33880
13-Nov-2017,EQ,"1,822.00","1,823.15","1,795.00","1,822.00","1,814.25","1,813.55","1,806.89","1,879.60","1,158.00",833968,"1,50,68,88,248.80",25953
10-Nov-2017,EQ,"1,821.70","1,834.80","1,812.35","1,827.85","1,823.95","1,822.00","1,821.63","1,879.60","1,158.00",1936090,"3,52,68,48,073.95",22186
09-Nov-2017,EQ,"1,827.00","1,835.00","1,821.10","1,825.95","1,834.00","1,827.85","1,826.26","1,879.60","1,158.00",778327,"1,42,14,24,359.70",12695
08-Nov-2017,EQ,"1,825.20","1,833.60","1,819.00","1,823.70","1,822.60","1,825.95","1,826.22","1,879.60","1,158.00",820786,"1,49,89,35,108.30",20749
07-Nov-2017,EQ,"1,838.00","1,844.95","1,820.75","1,828.60","1,825.00","1,823.70","1,828.67","1,879.60","1,158.00",1861594,"3,40,42,33,842.30",41972
06-Nov-2017,EQ,"1,825.00","1,840.00","1,822.60","1,830.70","1,828.00","1,828.60","1,833.27","1,879.60","1,158.00",1537061,"2,81,78,47,902.95",51333
03-Nov-2017,EQ,"1,825.70","1,840.00","1,821.60","1,822.10","1,830.00","1,830.70","1,829.95","1,879.60","1,158.00",952622,"1,74,32,53,303.15",50442
02-Nov-2017,EQ,"1,823.00","1,829.80","1,816.95","1,821.20","1,820.00","1,822.10","1,822.05","1,879.60","1,158.00",1184486,"2,15,81,97,543.05",30785
01-Nov-2017,EQ,"1,815.10","1,825.00","1,812.00","1,808.50","1,822.50","1,821.20","1,819.30","1,879.60","1,158.00",1047653,"1,90,59,90,950.35",26503
31-Oct-2017,EQ,"1,811.50","1,811.50","1,799.25","1,815.00","1,809.45","1,808.50","1,805.20","1,879.60","1,158.00",1170615,"2,11,31,92,779.85",55768
30-Oct-2017,EQ,"1,798.25","1,816.00","1,792.40","1,791.05","1,815.75","1,815.00","1,805.49","1,879.60","1,158.00",1355588,"2,44,75,03,452.15",27755
27-Oct-2017,EQ,"1,804.40","1,807.50","1,779.00","1,795.35","1,787.90","1,791.05","1,792.86","1,879.60","1,158.00",1868022,"3,34,91,09,113.65",49615
26-Oct-2017,EQ,"1,768.00","1,810.00","1,757.85","1,795.10","1,791.70","1,795.35","1,789.19","1,879.60","1,158.00",7142866,"12,77,99,64,395.95",184420
25-Oct-2017,EQ,"1,860.00","1,863.00","1,785.00","1,867.10","1,795.15","1,795.10","1,800.74","1,879.60","1,158.00",5341802,"9,61,92,20,470.25",173315
24-Oct-2017,EQ,"1,863.00","1,879.60","1,853.00","1,863.30","1,866.55","1,867.10","1,866.12","1,879.60","1,158.00",2832218,"5,28,52,45,263.55",66436
23-Oct-2017,EQ,"1,859.90","1,869.70","1,836.05","1,848.40","1,865.85","1,863.30","1,850.99","1,875.00","1,158.00",1040723,"1,92,63,72,969.30",30073
19-Oct-2017,EQ,"1,861.80","1,865.00","1,840.65","1,868.50","1,845.00","1,848.40","1,853.98","1,875.00","1,158.00",142502,"26,41,95,241.20",5682
18-Oct-2017,EQ,"1,841.00","1,875.00","1,839.00","1,851.25","1,866.25","1,868.50","1,864.24","1,875.00","1,158.00",981680,"1,83,00,89,740.80",21247
17-Oct-2017,EQ,"1,850.00","1,853.70","1,839.10","1,857.15","1,848.95","1,851.25","1,848.53","1,873.25","1,158.00",653322,"1,20,76,82,521.05",21579
16-Oct-2017,EQ,"1,860.00","1,873.25","1,842.00","1,850.80","1,854.15","1,857.15","1,857.21","1,873.25","1,158.00",818636,"1,52,03,80,114.65",17387
13-Oct-2017,EQ,"1,826.70","1,856.55","1,822.00","1,818.80","1,848.90","1,850.80","1,845.91","1,868.00","1,158.00",1608366,"2,96,89,02,053.05",38331
12-Oct-2017,EQ,"1,795.10","1,821.45","1,788.00","1,790.15","1,820.00","1,818.80","1,805.42","1,868.00","1,158.00",1345390,"2,42,89,90,122.50",20722
11-Oct-2017,EQ,"1,803.25","1,815.25","1,787.60","1,802.70","1,789.00","1,790.15","1,802.03","1,868.00","1,158.00",1316860,"2,37,30,17,278.75",36368
10-Oct-2017,EQ,"1,799.00","1,814.95","1,792.65","1,795.50","1,800.00","1,802.70","1,806.18","1,868.00","1,158.00",949545,"1,71,50,46,387.40",30047
09-Oct-2017,EQ,"1,798.80","1,803.00","1,790.50","1,800.10","1,795.15","1,795.50","1,797.35","1,868.00","1,158.00",765623,"1,37,60,94,774.50",27930
06-Oct-2017,EQ,"1,798.00","1,804.45","1,794.00","1,798.60","1,799.95","1,800.10","1,799.53","1,868.00","1,158.00",757665,"1,36,34,39,873.30",24959
05-Oct-2017,EQ,"1,795.00","1,805.00","1,793.10","1,797.00","1,798.80","1,798.60","1,800.40","1,868.00","1,158.00",834049,"1,50,16,22,831.90",38155
04-Oct-2017,EQ,"1,807.90","1,811.90","1,793.35","1,808.85","1,794.00","1,797.00","1,804.18","1,868.00","1,158.00",1656276,"2,98,82,17,758.30",25580
03-Oct-2017,EQ,"1,808.00","1,821.00","1,797.10","1,805.70","1,810.20","1,808.85","1,811.27","1,868.00","1,158.00",1098606,"1,98,98,76,645.70",34504
29-Sep-2017,EQ,"1,800.10","1,822.00","1,796.25","1,795.30","1,800.05","1,805.70","1,812.45","1,868.00","1,158.00",1553408,"2,81,54,70,649.50",58153
28-Sep-2017,EQ,"1,774.00","1,799.00","1,763.30","1,776.50","1,795.00","1,795.30","1,789.02","1,868.00","1,158.00",6911616,"12,36,50,24,438.90",97472
27-Sep-2017,EQ,"1,796.00","1,805.60","1,770.00","1,792.30","1,780.55","1,776.50","1,779.35","1,868.00","1,158.00",1834305,"3,26,38,70,334.30",50529
26-Sep-2017,EQ,"1,789.05","1,796.60","1,785.00","1,799.75","1,791.00","1,792.30","1,790.07","1,868.00","1,158.00",2859683,"5,11,90,24,677.30",69670
25-Sep-2017,EQ,"1,822.45","1,822.45","1,792.60","1,824.10","1,798.80","1,799.75","1,802.36","1,868.00","1,158.00",2537307,"4,57,31,49,061.60",86102
22-Sep-2017,EQ,"1,834.80","1,838.95","1,820.00","1,839.10","1,823.00","1,824.10","1,826.77","1,868.00","1,158.00",2060881,"3,76,47,46,963.90",52897
21-Sep-2017,EQ,"1,848.00","1,848.50","1,830.70","1,848.85","1,843.00","1,839.10","1,839.29","1,868.00","1,158.00",1928124,"3,54,63,74,079.25",50920
20-Sep-2017,EQ,"1,848.00","1,861.45","1,845.25","1,849.70","1,850.00","1,848.85","1,850.15","1,868.00","1,158.00",861532,"1,59,39,67,559.20",26905
19-Sep-2017,EQ,"1,864.90","1,868.00","1,847.55","1,860.45","1,847.55","1,849.70","1,858.58","1,868.00","1,158.00",1060367,"1,97,07,80,896.00",23565
18-Sep-2017,EQ,"1,853.55","1,864.45","1,852.50","1,848.95","1,860.00","1,860.45","1,861.58","1,864.45","1,158.00",1021232,"1,90,11,09,128.20",29374
15-Sep-2017,EQ,"1,836.00","1,851.80","1,833.45","1,839.40","1,850.00","1,848.95","1,845.98","1,852.50","1,158.00",941833,"1,73,86,07,041.20",24200
14-Sep-2017,EQ,"1,840.15","1,852.50","1,831.50","1,841.85","1,840.00","1,839.40","1,839.93","1,852.50","1,158.00",2038504,"3,75,07,01,010.70",29517
13-Sep-2017,EQ,"1,835.00","1,849.00","1,824.00","1,835.20","1,843.25","1,841.85","1,841.58","1,849.00","1,158.00",1248844,"2,29,98,47,291.95",30091
12-Sep-2017,EQ,"1,827.70","1,839.90","1,818.30","1,823.35","1,837.10","1,835.20","1,833.12","1,839.90","1,158.00",1671920,"3,06,48,25,860.10",67989
11-Sep-2017,EQ,"1,793.00","1,829.00","1,790.20","1,787.65","1,822.00","1,823.35","1,816.72","1,829.00","1,158.00",2869419,"5,21,29,39,744.60",88980
08-Sep-2017,EQ,"1,773.40","1,790.00","1,771.00","1,766.55","1,785.00","1,787.65","1,781.89","1,809.15","1,158.00",2077916,"3,70,26,22,520.60",33955
07-Sep-2017,EQ,"1,760.10","1,776.75","1,760.10","1,759.90","1,765.25","1,766.55","1,766.63","1,809.15","1,158.00",1736605,"3,06,79,35,845.90",27641
06-Sep-2017,EQ,"1,743.75","1,762.80","1,738.00","1,755.35","1,761.55","1,759.90","1,753.59","1,809.15","1,158.00",1437908,"2,52,15,03,245.40",24340
05-Sep-2017,EQ,"1,757.00","1,764.90","1,751.00","1,750.90","1,755.00","1,755.35","1,757.77","1,809.15","1,158.00",920609,"1,61,82,15,150.85",24788
04-Sep-2017,EQ,"1,765.00","1,765.00","1,746.10","1,767.60","1,750.00","1,750.90","1,752.37","1,809.15","1,158.00",910631,"1,59,57,64,535.85",31359
01-Sep-2017,EQ,"1,781.00","1,781.45","1,761.10","1,776.45","1,765.00","1,767.60","1,771.67","1,809.15","1,158.00",573793,"1,01,65,70,200.00",19096
31-Aug-2017,EQ,"1,772.00","1,779.85","1,756.40","1,768.55","1,769.00","1,776.45","1,772.21","1,809.15","1,158.00",1825859,"3,23,58,00,483.15",36463
30-Aug-2017,EQ,"1,751.95","1,770.00","1,750.05","1,746.15","1,769.65","1,768.55","1,763.86","1,809.15","1,158.00",673580,"1,18,81,03,641.85",18278
29-Aug-2017,EQ,"1,759.00","1,759.00","1,738.00","1,762.25","1,748.95","1,746.15","1,744.10","1,809.15","1,158.00",1229649,"2,14,46,30,136.00",25477
28-Aug-2017,EQ,"1,762.40","1,771.15","1,758.35","1,762.50","1,759.75","1,762.25","1,764.02","1,809.15","1,158.00",376946,"66,49,40,795.75",18676
24-Aug-2017,EQ,"1,774.90","1,774.95","1,759.15","1,772.45","1,767.50","1,762.50","1,764.17","1,809.15","1,158.00",1969569,"3,47,46,59,289.25",29178
23-Aug-2017,EQ,"1,750.00","1,777.95","1,750.00","1,747.00","1,769.10","1,772.45","1,767.91","1,809.15","1,158.00",840131,"1,48,52,74,496.20",28305
22-Aug-2017,EQ,"1,751.30","1,754.00","1,736.80","1,743.20","1,748.55","1,747.00","1,744.99","1,809.15","1,158.00",1652389,"2,88,34,01,579.90",61483
21-Aug-2017,EQ,"1,754.00","1,759.00","1,738.20","1,752.15","1,742.15","1,743.20","1,747.56","1,809.15","1,158.00",1002431,"1,75,18,11,096.15",29000
18-Aug-2017,EQ,"1,760.00","1,761.00","1,743.00","1,765.40","1,754.25","1,752.15","1,750.79","1,809.15","1,158.00",926866,"1,62,27,50,045.00",32410
17-Aug-2017,EQ,"1,776.25","1,780.95","1,753.75","1,781.25","1,768.00","1,765.40","1,770.23","1,809.15","1,158.00",1363717,"2,41,40,91,935.05",28952
16-Aug-2017,EQ,"1,762.35","1,789.80","1,748.55","1,757.20","1,780.00","1,781.25","1,771.34","1,809.15","1,158.00",1106708,"1,96,03,50,803.55",33007
14-Aug-2017,EQ,"1,753.00","1,774.95","1,748.00","1,749.05","1,756.00","1,757.20","1,763.29","1,809.15","1,158.00",894271,"1,57,68,61,460.00",29948
11-Aug-2017,EQ,"1,745.00","1,758.00","1,731.15","1,760.45","1,751.55","1,749.05","1,745.33","1,809.15","1,158.00",1589959,"2,77,50,04,879.35",44760
10-Aug-2017,EQ,"1,760.00","1,766.00","1,752.85","1,764.45","1,759.90","1,760.45","1,759.88","1,809.15","1,158.00",1947111,"3,42,66,88,670.75",25032
09-Aug-2017,EQ,"1,771.00","1,777.05","1,758.35","1,777.90","1,764.85","1,764.45","1,765.73","1,809.15","1,158.00",817514,"1,44,35,09,253.85",28969
08-Aug-2017,EQ,"1,792.10","1,797.25","1,766.10","1,788.55","1,776.20","1,777.90","1,777.66","1,809.15","1,158.00",1008843,"1,79,33,81,528.15",22100
07-Aug-2017,EQ,"1,786.00","1,796.45","1,785.00","1,790.25","1,788.95","1,788.55","1,788.90","1,809.15","1,158.00",479665,"85,80,70,796.50",23375
04-Aug-2017,EQ,"1,777.00","1,796.75","1,766.15","1,779.95","1,788.00","1,790.25","1,783.23","1,809.15","1,158.00",886267,"1,58,04,14,900.50",27909
03-Aug-2017,EQ,"1,788.00","1,792.00","1,774.40","1,791.65","1,777.00","1,779.95","1,784.16","1,809.15","1,158.00",1064196,"1,89,86,91,929.45",40189
02-Aug-2017,EQ,"1,807.00","1,807.00","1,782.05","1,797.20","1,789.40","1,791.65","1,793.32","1,809.15","1,158.00",1849479,"3,31,67,10,577.80",28704
01-Aug-2017,EQ,"1,781.85","1,809.15","1,772.20","1,784.40","1,806.00","1,797.20","1,787.29","1,809.15","1,158.00",2129215,"3,80,55,26,020.35",39634
31-Jul-2017,EQ,"1,777.55","1,791.00","1,766.55","1,778.50","1,782.00","1,784.40","1,778.40","1,798.80","1,158.00",1842285,"3,27,63,19,757.45",29449
28-Jul-2017,EQ,"1,772.00","1,786.50","1,761.10","1,789.65","1,774.40","1,778.50","1,773.42","1,798.80","1,158.00",2313849,"4,10,34,24,871.75",75518
27-Jul-2017,EQ,"1,756.00","1,798.80","1,751.55","1,747.55","1,785.10","1,789.65","1,783.31","1,798.80","1,158.00",4490428,"8,00,78,29,721.70",53641
26-Jul-2017,EQ,"1,742.00","1,755.00","1,732.50","1,739.65","1,751.25","1,747.55","1,743.52","1,759.00","1,158.00",973836,"1,69,79,04,581.95",30206
25-Jul-2017,EQ,"1,759.00","1,759.00","1,733.05","1,735.10","1,735.85","1,739.65","1,746.35","1,759.00","1,158.00",2790117,"4,87,25,10,632.75",58567
24-Jul-2017,EQ,"1,710.00","1,740.00","1,695.00","1,703.05","1,736.20","1,735.10","1,722.12","1,748.00","1,158.00",4919544,"8,47,20,24,384.40",120635
21-Jul-2017,EQ,"1,714.10","1,715.25","1,700.00","1,710.90","1,703.25","1,703.05","1,708.42","1,748.00","1,158.00",968377,"1,65,43,92,958.35",21353
20-Jul-2017,EQ,"1,693.90","1,715.00","1,688.15","1,692.30","1,712.00","1,710.90","1,701.51","1,748.00","1,158.00",924619,"1,57,32,46,423.25",29260
19-Jul-2017,EQ,"1,685.00","1,696.20","1,681.85","1,683.55","1,691.40","1,692.30","1,691.79","1,748.00","1,158.00",996811,"1,68,63,92,425.50",23454
18-Jul-2017,EQ,"1,679.70","1,687.85","1,677.35","1,682.35","1,685.00","1,683.55","1,683.26","1,748.00","1,158.00",580547,"97,72,09,674.65",20192
17-Jul-2017,EQ,"1,682.55","1,687.65","1,677.00","1,679.95","1,685.00","1,682.35","1,681.96","1,748.00","1,158.00",599835,"1,00,88,99,560.35",15125
14-Jul-2017,EQ,"1,683.90","1,686.05","1,672.00","1,683.55","1,682.00","1,679.95","1,677.65","1,748.00","1,158.00",610813,"1,02,47,30,172.40",19545
13-Jul-2017,EQ,"1,688.00","1,693.30","1,679.65","1,681.25","1,681.05","1,683.55","1,687.47","1,748.00","1,158.00",1120251,"1,89,03,89,586.05",38013
12-Jul-2017,EQ,"1,680.00","1,685.00","1,658.55","1,680.40","1,680.55","1,681.25","1,675.45","1,748.00","1,158.00",1434723,"2,40,38,00,089.65",39173
11-Jul-2017,EQ,"1,677.55","1,690.80","1,667.10","1,676.35","1,676.15","1,680.40","1,681.60","1,748.00","1,158.00",1102570,"1,85,40,82,214.50",46609
10-Jul-2017,EQ,"1,670.70","1,748.00","1,661.05","1,667.20","1,674.00","1,676.35","1,674.39","1,748.00","1,158.00",334769,"56,05,35,368.70",6377
07-Jul-2017,EQ,"1,660.85","1,669.60","1,658.00","1,658.15","1,665.00","1,667.20","1,663.38","1,716.00","1,158.00",1379349,"2,29,43,76,290.90",34523
06-Jul-2017,EQ,"1,652.55","1,663.00","1,651.35","1,648.75","1,658.95","1,658.15","1,658.74","1,716.00","1,158.00",1142919,"1,89,58,07,617.70",36276
05-Jul-2017,EQ,"1,653.10","1,659.50","1,645.00","1,653.35","1,647.15","1,648.75","1,651.02","1,716.00","1,158.00",1003550,"1,65,68,77,513.35",33969
04-Jul-2017,EQ,"1,660.25","1,666.70","1,652.00","1,658.60","1,653.00","1,653.35","1,656.45","1,716.00","1,158.00",941520,"1,55,95,78,817.20",29651
03-Jul-2017,EQ,"1,652.60","1,667.50","1,647.25","1,652.05","1,660.00","1,658.60","1,658.07","1,716.00","1,158.00",876083,"1,45,26,03,241.70",29692
30-Jun-2017,EQ,"1,653.80","1,660.00","1,643.00","1,663.05","1,654.85","1,652.05","1,654.33","1,716.00","1,150.00",1082608,"1,79,09,89,876.00",20154
29-Jun-2017,EQ,"1,667.00","1,681.90","1,651.10","1,666.45","1,655.00","1,663.05","1,666.21","1,716.00","1,150.00",2296927,"3,82,71,59,036.60",41505
28-Jun-2017,EQ,"1,665.00","1,675.00","1,657.80","1,667.65","1,666.50","1,666.45","1,666.08","1,716.00","1,150.00",1112259,"1,85,31,14,829.75",33276
27-Jun-2017,EQ,"1,689.00","1,695.00","1,656.25","1,678.65","1,667.55","1,667.65","1,673.41","1,716.00","1,150.00",1500108,"2,51,02,90,432.50",41978
23-Jun-2017,EQ,"1,702.00","1,702.75","1,675.20","1,698.00","1,681.10","1,678.65","1,684.39","1,716.00","1,147.00",1304367,"2,19,70,62,163.50",40032
22-Jun-2017,EQ,"1,694.95","1,716.00","1,691.20","1,698.70","1,699.00","1,698.00","1,705.36","1,716.00","1,147.00",1668865,"2,84,60,16,910.10",47395
21-Jun-2017,EQ,"1,682.60","1,701.25","1,679.60","1,686.55","1,696.90","1,698.70","1,692.56","1,701.25","1,147.00",852733,"1,44,32,98,486.50",13383
20-Jun-2017,EQ,"1,690.00","1,694.00","1,679.85","1,692.90","1,681.55","1,686.55","1,686.31","1,696.00","1,147.00",915066,"1,54,30,84,685.50",22817
19-Jun-2017,EQ,"1,671.00","1,696.00","1,668.40","1,669.25","1,690.70","1,692.90","1,683.38","1,696.00","1,147.00",956383,"1,60,99,58,237.65",26370
16-Jun-2017,EQ,"1,665.00","1,674.70","1,658.10","1,664.35","1,667.00","1,669.25","1,665.86","1,691.90","1,144.25",938776,"1,56,38,72,404.55",18765
15-Jun-2017,EQ,"1,668.00","1,675.60","1,653.60","1,671.20","1,665.00","1,664.35","1,662.08","1,691.90","1,144.25",881673,"1,46,54,14,452.25",17284
14-Jun-2017,EQ,"1,675.00","1,679.95","1,667.00","1,676.70","1,672.85","1,671.20","1,672.03","1,691.90","1,144.25",964590,"1,61,28,24,040.55",27840
13-Jun-2017,EQ,"1,661.75","1,691.90","1,661.00","1,668.75","1,674.00","1,676.70","1,680.14","1,691.90","1,144.25",1262905,"2,12,18,60,290.15",37080
12-Jun-2017,EQ,"1,664.00","1,676.00","1,660.00","1,666.80","1,666.00","1,668.75","1,666.54","1,676.00","1,144.25",992853,"1,65,46,28,890.15",40006
09-Jun-2017,EQ,"1,640.10","1,670.00","1,640.10","1,644.75","1,669.90","1,666.80","1,660.39","1,670.00","1,144.25",1326318,"2,20,22,09,561.65",41645
08-Jun-2017,EQ,"1,643.90","1,659.40","1,641.65","1,640.80","1,643.60","1,644.75","1,648.30","1,659.40","1,144.25",1062192,"1,75,08,08,057.65",25728
07-Jun-2017,EQ,"1,640.40","1,644.90","1,630.35","1,638.95","1,641.30","1,640.80","1,638.26","1,648.00","1,144.25",638569,"1,04,61,38,986.80",28344
06-Jun-2017,EQ,"1,635.00","1,643.80","1,630.00","1,635.55","1,639.00","1,638.95","1,638.50","1,648.00","1,144.25",1250658,"2,04,92,00,642.30",14396
05-Jun-2017,EQ,"1,633.70","1,638.95","1,625.00","1,634.25","1,638.50","1,635.55","1,633.27","1,648.00","1,144.25",724975,"1,18,40,83,532.85",14700
02-Jun-2017,EQ,"1,634.00","1,646.10","1,626.20","1,628.60","1,631.85","1,634.25","1,636.04","1,648.00","1,144.25",803386,"1,31,43,69,622.75",17867
01-Jun-2017,EQ,"1,639.00","1,639.85","1,620.55","1,636.20","1,627.00","1,628.60","1,630.91","1,648.00","1,144.25",839885,"1,36,97,79,680.10",21114
31-May-2017,EQ,"1,625.00","1,643.00","1,623.15","1,629.05","1,640.00","1,636.20","1,631.48","1,648.00","1,144.25",1329728,"2,16,94,29,926.80",18717
30-May-2017,EQ,"1,630.00","1,633.50","1,616.15","1,631.90","1,631.40","1,629.05","1,622.75","1,648.00","1,144.25",1108546,"1,79,88,90,005.00",26377
29-May-2017,EQ,"1,619.80","1,648.00","1,617.65","1,626.00","1,626.65","1,631.90","1,634.94","1,648.00","1,144.25",1479085,"2,41,82,09,870.85",48257
26-May-2017,EQ,"1,606.65","1,632.00","1,601.10","1,617.15","1,623.00","1,626.00","1,617.56","1,632.00","1,133.20",1360789,"2,20,11,59,155.00",31085
25-May-2017,EQ,"1,567.10","1,629.40","1,567.10","1,566.75","1,613.25","1,617.15","1,605.26","1,629.40","1,133.20",5022701,"8,06,27,57,340.00",60075
24-May-2017,EQ,"1,569.05","1,575.45","1,562.00","1,569.10","1,567.00","1,566.75","1,566.76","1,583.55","1,133.20",866847,"1,35,81,43,699.60",34901
23-May-2017,EQ,"1,580.00","1,583.55","1,565.00","1,576.00","1,569.00","1,569.10","1,575.09","1,583.55","1,133.20",770043,"1,21,28,89,747.95",17873
22-May-2017,EQ,"1,565.10","1,580.00","1,563.10","1,561.25","1,579.00","1,576.00","1,572.46","1,580.00","1,133.20",715013,"1,12,43,31,912.15",24974
19-May-2017,EQ,"1,559.50","1,569.90","1,545.25","1,557.10","1,568.05","1,561.25","1,556.93","1,573.95","1,131.50",713534,"1,11,09,25,609.25",18458
18-May-2017,EQ,"1,549.00","1,561.50","1,548.10","1,557.15","1,557.50","1,557.10","1,556.99","1,573.95","1,131.50",776820,"1,20,94,99,656.15",13648
17-May-2017,EQ,"1,558.80","1,565.40","1,551.50","1,559.65","1,557.50","1,557.15","1,557.51","1,573.95","1,131.50",868118,"1,35,21,02,516.90",32732
16-May-2017,EQ,"1,555.00","1,562.00","1,548.25","1,553.40","1,561.85","1,559.65","1,555.11","1,573.95","1,131.50",897594,"1,39,58,56,787.25",21073
