DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
05-Nov-2015,EQ,"1,078.50","1,083.00","1,069.50","1,081.70","1,082.00","1,079.85","1,076.86","1,128.00","893.00",899238,"96,83,51,545.30",10582
04-Nov-2015,EQ,"1,090.05","1,098.10","1,078.25","1,084.90","1,078.50","1,081.70","1,090.63","1,128.00","893.00",674111,"73,52,07,908.60",8820
03-Nov-2015,EQ,"1,090.95","1,092.00","1,079.20","1,083.10","1,080.05","1,084.90","1,086.54","1,128.00","893.00",637148,"69,22,85,836.00",11183
02-Nov-2015,EQ,"1,095.05","1,095.90","1,076.50","1,099.60","1,086.90","1,083.10","1,082.25","1,128.00","893.00",789138,"85,40,47,656.15",23434
30-Oct-2015,EQ,"1,102.00","1,112.00","1,090.45","1,103.55","1,097.90","1,099.60","1,100.70","1,128.00","887.10",2024365,"2,22,82,14,359.00",28664
29-Oct-2015,EQ,"1,110.00","1,114.50","1,100.00","1,111.50","1,100.95","1,103.55","1,106.20","1,128.00","887.10",1675592,"1,85,35,31,611.70",19846
28-Oct-2015,EQ,"1,105.05","1,124.00","1,105.05","1,110.90","1,111.90","1,111.50","1,115.53","1,128.00","887.10",1923690,"2,14,59,38,286.10",40443
27-Oct-2015,EQ,"1,095.55","1,114.00","1,095.55","1,101.50","1,110.00","1,110.90","1,108.23","1,128.00","887.10",2246008,"2,48,90,97,002.15",31687
26-Oct-2015,EQ,"1,113.95","1,114.20","1,097.00","1,108.50","1,101.00","1,101.50","1,101.88","1,128.00","887.10",1221996,"1,34,64,94,050.65",22186
23-Oct-2015,EQ,"1,099.45","1,113.70","1,096.00","1,095.00","1,107.35","1,108.50","1,107.73","1,128.00","887.10",1116762,"1,23,70,74,970.05",25232
21-Oct-2015,EQ,"1,098.90","1,104.00","1,085.00","1,094.90","1,094.90","1,095.00","1,095.61","1,128.00","887.10",1818301,"1,99,21,41,477.95",30693
20-Oct-2015,EQ,"1,098.00","1,102.90","1,091.20","1,097.80","1,095.00","1,094.90","1,096.82","1,128.00","887.10",962839,"1,05,60,60,813.40",18651
19-Oct-2015,EQ,"1,100.00","1,102.10","1,094.30","1,100.05","1,097.35","1,097.80","1,098.11","1,128.00","887.10",663555,"72,86,57,059.95",10106
16-Oct-2015,EQ,"1,090.00","1,101.50","1,085.00","1,084.15","1,099.05","1,100.05","1,094.45","1,128.00","855.05",1210922,"1,32,52,90,481.70",22522
15-Oct-2015,EQ,"1,085.70","1,096.50","1,081.00","1,084.75","1,085.10","1,084.15","1,088.52","1,128.00","855.05",981488,"1,06,83,65,586.35",18535
14-Oct-2015,EQ,"1,068.80","1,086.50","1,067.05","1,076.35","1,083.45","1,084.75","1,081.10","1,128.00","855.05",687287,"74,30,23,601.25",16791
13-Oct-2015,EQ,"1,075.55","1,082.15","1,073.20","1,080.55","1,074.70","1,076.35","1,077.02","1,128.00","855.05",455913,"49,10,28,892.85",11228
12-Oct-2015,EQ,"1,087.70","1,095.50","1,077.80","1,086.15","1,079.00","1,080.55","1,086.87","1,128.00","855.05",554335,"60,24,89,072.80",10948
09-Oct-2015,EQ,"1,095.00","1,095.00","1,080.20","1,083.10","1,082.70","1,086.15","1,087.33","1,128.00","854.10",860807,"93,59,84,453.30",14937
08-Oct-2015,EQ,"1,088.10","1,090.70","1,075.40","1,087.75","1,081.15","1,083.10","1,080.30","1,128.00","854.10",970477,"1,04,84,08,162.85",25910
07-Oct-2015,EQ,"1,088.00","1,098.35","1,083.35","1,085.95","1,085.55","1,087.75","1,088.96","1,128.00","854.10",1096567,"1,19,41,15,823.90",18637
06-Oct-2015,EQ,"1,107.00","1,107.90","1,083.00","1,098.35","1,087.10","1,085.95","1,087.09","1,128.00","854.10",1189741,"1,29,33,54,050.35",21788
05-Oct-2015,EQ,"1,077.20","1,104.80","1,077.20","1,067.65","1,097.00","1,098.35","1,093.73","1,128.00","854.10",2013343,"2,20,20,43,609.05",45680
01-Oct-2015,EQ,"1,075.20","1,076.90","1,059.35","1,068.80","1,067.00","1,067.65","1,066.73","1,128.00","854.10",1258697,"1,34,26,95,408.10",25949
30-Sep-2015,EQ,"1,068.00","1,073.00","1,061.35","1,064.80","1,069.80","1,068.80","1,067.76","1,128.00","854.10",2256949,"2,40,98,78,258.40",46428
29-Sep-2015,EQ,"1,032.00","1,073.90","1,025.10","1,046.40","1,059.95","1,064.80","1,056.53","1,128.00","854.10",2604710,"2,75,19,55,306.30",45082
28-Sep-2015,EQ,"1,055.00","1,060.00","1,043.10","1,051.40","1,048.00","1,046.40","1,052.03","1,128.00","854.10",1444277,"1,51,94,18,300.85",24409
24-Sep-2015,EQ,"1,047.00","1,054.00","1,036.00","1,049.20","1,049.10","1,051.40","1,044.09","1,128.00","842.10",2063209,"2,15,41,71,488.95",31557
23-Sep-2015,EQ,"1,019.20","1,053.45","1,018.65","1,030.65","1,051.05","1,049.20","1,039.05","1,128.00","842.10",1290288,"1,34,06,80,170.85",23028
22-Sep-2015,EQ,"1,050.05","1,060.00","1,025.30","1,052.95","1,028.95","1,030.65","1,046.35","1,128.00","842.10",1506303,"1,57,61,19,173.50",25315
21-Sep-2015,EQ,"1,037.95","1,055.00","1,036.35","1,049.75","1,055.00","1,052.95","1,047.89","1,128.00","842.10",1069172,"1,12,03,69,502.10",24469
18-Sep-2015,EQ,"1,035.00","1,062.00","1,031.15","1,023.35","1,055.25","1,049.75","1,053.08","1,128.00","842.10",1960292,"2,06,43,40,150.90",45569
16-Sep-2015,EQ,"1,018.90","1,028.10","1,011.55","1,013.15","1,022.00","1,023.35","1,021.98","1,128.00","842.10",1063513,"1,08,68,84,344.55",28079
15-Sep-2015,EQ,"1,017.95","1,019.65","1,008.10","1,019.70","1,010.30","1,013.15","1,013.20","1,128.00","842.10",1083182,"1,09,74,79,873.45",25014
14-Sep-2015,EQ,"1,008.85","1,022.30","1,003.50","1,010.50","1,019.00","1,019.70","1,014.41","1,128.00","842.10",1265086,"1,28,33,12,291.90",29391
11-Sep-2015,EQ,"1,014.50","1,020.00","1,006.80","1,011.00","1,014.80","1,010.50","1,011.13","1,128.00","842.10",1075440,"1,08,74,13,023.60",40371
10-Sep-2015,EQ,"1,003.00","1,016.95","996.30","1,016.30","1,013.10","1,011.00","1,004.23","1,128.00","842.10",1115935,"1,12,06,58,966.15",29564
09-Sep-2015,EQ,"1,014.50","1,025.00","1,005.00","1,004.05","1,013.50","1,016.30","1,016.22","1,128.00","842.10",1638280,"1,66,48,54,193.30",34339
08-Sep-2015,EQ,"986.70","1,010.00","977.00","984.45","1,003.40","1,004.05","993.57","1,128.00","842.10",1861122,"1,84,91,52,897.25",65312
07-Sep-2015,EQ,"1,001.00","1,009.80","980.00","996.05","985.00","984.45","993.01","1,128.00","842.10",1345435,"1,33,60,26,066.45",31510
04-Sep-2015,EQ,"1,002.20","1,006.00","980.00","1,010.30","999.35","996.05","991.95","1,128.00","838.60",2851148,"2,82,81,96,682.65",78331
03-Sep-2015,EQ,"1,002.30","1,015.00","999.00","995.15","1,010.95","1,010.30","1,008.12","1,128.00","838.60",1626842,"1,64,00,53,588.95",38072
02-Sep-2015,EQ,"1,005.10","1,013.95","985.00","1,000.10","995.15","995.15","994.26","1,128.00","838.60",2170422,"2,15,79,60,499.45",51829
01-Sep-2015,EQ,"1,021.30","1,021.30","993.00","1,027.45","996.25","1,000.10","1,002.86","1,128.00","838.60",2617286,"2,62,47,70,870.40",52420
31-Aug-2015,EQ,"1,021.10","1,032.90","1,015.55","1,027.95","1,025.05","1,027.45","1,025.26","1,128.00","838.60",860365,"88,21,00,691.90",34597
28-Aug-2015,EQ,"1,031.05","1,042.75","1,019.40","1,022.10","1,027.55","1,027.95","1,031.42","1,128.00","834.00",1388284,"1,43,19,09,266.95",28266
27-Aug-2015,EQ,"1,025.00","1,034.45","1,009.10","1,013.50","1,025.10","1,022.10","1,020.26","1,128.00","834.00",3468358,"3,53,86,42,615.85",65506
26-Aug-2015,EQ,"1,017.40","1,029.00","1,009.00","1,018.45","1,012.50","1,013.50","1,018.51","1,128.00","834.00",1393250,"1,41,90,38,408.50",31798
25-Aug-2015,EQ,"1,024.70","1,032.30","1,005.70","1,019.05","1,020.00","1,018.45","1,018.01","1,128.00","834.00",3086980,"3,14,25,88,570.00",62273
24-Aug-2015,EQ,"1,044.70","1,044.70","1,011.25","1,061.30","1,017.00","1,019.05","1,025.45","1,128.00","834.00",3671582,"3,76,50,05,973.85",57250
21-Aug-2015,EQ,"1,064.00","1,072.95","1,051.00","1,074.70","1,059.55","1,061.30","1,060.07","1,128.00","819.00",1939743,"2,05,62,61,560.30",38203
20-Aug-2015,EQ,"1,068.00","1,084.75","1,068.00","1,081.85","1,074.75","1,074.70","1,076.95","1,128.00","819.00",761213,"81,97,89,388.35",16667
19-Aug-2015,EQ,"1,084.85","1,087.00","1,075.00","1,086.35","1,081.00","1,081.85","1,081.72","1,128.00","819.00",751144,"81,25,25,713.65",14893
18-Aug-2015,EQ,"1,091.60","1,096.10","1,078.45","1,091.50","1,084.80","1,086.35","1,084.81","1,128.00","819.00",464329,"50,37,08,003.60",17966
17-Aug-2015,EQ,"1,099.05","1,101.80","1,075.80","1,101.80","1,091.20","1,091.50","1,091.89","1,128.00","819.00",625053,"68,24,87,965.45",11448
14-Aug-2015,EQ,"1,083.10","1,103.65","1,079.90","1,077.55","1,100.50","1,101.80","1,096.47","1,128.00","791.40",900415,"98,72,80,351.65",16340
13-Aug-2015,EQ,"1,077.00","1,082.70","1,066.60","1,070.45","1,081.90","1,077.55","1,077.39","1,128.00","791.40",866263,"93,33,02,349.25",15667
12-Aug-2015,EQ,"1,088.40","1,094.90","1,067.70","1,094.70","1,071.90","1,070.45","1,077.46","1,128.00","791.40",1501435,"1,61,77,35,202.20",17203
11-Aug-2015,EQ,"1,095.05","1,098.85","1,084.25","1,094.65","1,095.00","1,094.70","1,091.48","1,128.00","791.40",681922,"74,43,04,576.00",19049
10-Aug-2015,EQ,"1,095.00","1,105.95","1,088.00","1,092.65","1,090.40","1,094.65","1,099.76","1,128.00","791.40",988594,"1,08,72,20,683.30",15580
07-Aug-2015,EQ,"1,093.95","1,097.50","1,088.60","1,095.95","1,095.00","1,092.65","1,091.82","1,128.00","791.40",806785,"88,08,67,848.50",10982
06-Aug-2015,EQ,"1,091.90","1,101.35","1,085.45","1,092.20","1,095.25","1,095.95","1,095.03","1,128.00","791.40",935928,"1,02,48,71,466.15",16904
05-Aug-2015,EQ,"1,092.15","1,097.70","1,085.20","1,086.45","1,094.50","1,092.20","1,091.90","1,128.00","791.40",1030695,"1,12,54,16,648.30",24934
04-Aug-2015,EQ,"1,098.10","1,102.00","1,081.95","1,095.40","1,086.20","1,086.45","1,090.91","1,128.00","791.40",1347732,"1,47,02,50,703.95",19093
03-Aug-2015,EQ,"1,112.75","1,117.50","1,093.45","1,111.65","1,095.40","1,095.40","1,102.56","1,128.00","791.40",1086432,"1,19,78,56,680.10",30959
31-Jul-2015,EQ,"1,115.60","1,121.00","1,103.00","1,110.55","1,111.20","1,111.65","1,110.29","1,128.00","791.40",1412375,"1,56,81,42,768.70",22203
30-Jul-2015,EQ,"1,107.00","1,117.00","1,101.10","1,108.35","1,108.80","1,110.55","1,111.49","1,128.00","791.40",2365547,"2,62,92,77,063.70",29143
29-Jul-2015,EQ,"1,105.10","1,117.90","1,105.05","1,108.50","1,107.45","1,108.35","1,110.58","1,128.00","791.40",985758,"1,09,47,65,084.25",14962
28-Jul-2015,EQ,"1,094.00","1,113.90","1,092.45","1,095.85","1,108.65","1,108.50","1,106.91","1,128.00","791.40",1586418,"1,75,60,16,188.90",31000
27-Jul-2015,EQ,"1,103.90","1,104.50","1,070.00","1,107.85","1,094.60","1,095.85","1,098.27","1,128.00","791.40",832143,"91,39,16,427.25",21456
24-Jul-2015,EQ,"1,103.15","1,115.00","1,100.50","1,107.90","1,106.60","1,107.85","1,110.18","1,128.00","791.40",1190252,"1,32,13,99,915.10",21171
23-Jul-2015,EQ,"1,112.90","1,116.70","1,100.10","1,114.40","1,107.90","1,107.90","1,109.14","1,128.00","791.40",1270793,"1,40,94,93,448.25",29967
22-Jul-2015,EQ,"1,096.40","1,117.05","1,088.65","1,098.05","1,113.50","1,114.40","1,109.12","1,128.00","791.40",1821600,"2,02,03,80,531.25",29751
21-Jul-2015,EQ,"1,116.55","1,128.00","1,093.10","1,115.25","1,094.90","1,098.05","1,111.98","1,128.00","791.40",2757034,"3,06,57,53,642.05",59016
20-Jul-2015,EQ,"1,115.95","1,119.00","1,107.00","1,110.55","1,115.00","1,115.25","1,112.51","1,121.75","791.40",1137817,"1,26,58,27,326.90",15139
17-Jul-2015,EQ,"1,119.40","1,121.75","1,105.60","1,114.70","1,113.55","1,110.55","1,111.09","1,121.75","791.40",877747,"97,52,57,407.95",16897
16-Jul-2015,EQ,"1,098.80","1,119.00","1,098.10","1,096.70","1,116.10","1,114.70","1,110.59","1,119.00","791.40",1827606,"2,02,97,13,889.20",32141
15-Jul-2015,EQ,"1,093.00","1,101.45","1,090.80","1,091.85","1,096.00","1,096.70","1,097.42","1,109.30","791.40",962351,"1,05,61,03,663.50",15083
14-Jul-2015,EQ,"1,095.50","1,101.90","1,086.00","1,096.15","1,088.50","1,091.85","1,093.57","1,109.30","791.40",1418529,"1,55,12,56,071.15",18506
13-Jul-2015,EQ,"1,085.00","1,105.90","1,085.00","1,090.75","1,095.15","1,096.15","1,096.31","1,109.30","791.40",1769021,"1,93,94,01,022.10",26016
10-Jul-2015,EQ,"1,069.80","1,095.00","1,068.50","1,074.05","1,089.00","1,090.75","1,085.73","1,109.30","791.40",1225022,"1,33,00,48,515.60",21668
09-Jul-2015,EQ,"1,062.70","1,076.90","1,060.10","1,068.85","1,073.90","1,074.05","1,069.57","1,109.30","791.40",699491,"74,81,55,739.05",24198
08-Jul-2015,EQ,"1,079.10","1,080.60","1,066.00","1,086.85","1,067.30","1,068.85","1,072.71","1,109.30","791.40",1350169,"1,44,83,37,073.10",26057
07-Jul-2015,EQ,"1,078.50","1,091.50","1,078.50","1,083.50","1,085.00","1,086.85","1,085.86","1,109.30","791.40",1035368,"1,12,42,65,238.85",23325
06-Jul-2015,EQ,"1,064.05","1,085.00","1,060.25","1,074.25","1,083.45","1,083.50","1,073.31","1,109.30","791.40",816945,"87,68,31,689.30",20053
03-Jul-2015,EQ,"1,054.05","1,076.15","1,054.05","1,058.20","1,076.00","1,074.25","1,069.15","1,109.30","791.40",1009822,"1,07,96,48,361.75",22987
02-Jul-2015,EQ,"1,065.00","1,067.70","1,055.65","1,072.35","1,058.50","1,058.20","1,060.89","1,109.30","791.40",1120861,"1,18,91,08,919.20",32478
01-Jul-2015,EQ,"1,061.35","1,077.00","1,060.05","1,067.15","1,071.50","1,072.35","1,072.41","1,109.30","791.40",1242797,"1,33,27,88,696.55",53256
30-Jun-2015,EQ,"1,052.25","1,072.00","1,048.00","1,056.65","1,065.90","1,067.15","1,058.31","1,109.30","791.40",1822534,"1,92,88,07,589.70",30387
29-Jun-2015,EQ,"1,044.90","1,061.75","1,030.50","1,062.85","1,055.50","1,056.65","1,043.33","1,109.30","791.40",1621959,"1,69,22,35,828.10",30373
26-Jun-2015,EQ,"1,067.00","1,070.95","1,051.50","1,065.00","1,061.70","1,062.85","1,059.45","1,109.30","791.40",1411876,"1,49,58,11,521.30",32255
25-Jun-2015,EQ,"1,048.25","1,070.85","1,042.65","1,045.80","1,069.00","1,065.00","1,058.33","1,109.30","791.40",4143392,"4,38,50,59,343.20",38945
24-Jun-2015,EQ,"1,054.00","1,057.80","1,042.70","1,052.10","1,044.20","1,045.80","1,048.31","1,109.30","791.40",1566849,"1,64,25,45,283.70",23747
23-Jun-2015,EQ,"1,052.00","1,061.20","1,042.50","1,047.15","1,052.50","1,052.10","1,054.74","1,109.30","791.40",1413795,"1,49,11,87,127.95",23975
22-Jun-2015,EQ,"1,032.10","1,056.90","1,028.50","1,030.50","1,046.65","1,047.15","1,050.32","1,109.30","791.40",1362413,"1,43,09,65,880.60",24322
19-Jun-2015,EQ,"1,024.80","1,034.95","1,013.15","1,019.60","1,032.15","1,030.50","1,021.94","1,109.30","791.40",935581,"95,61,09,701.50",16268
18-Jun-2015,EQ,"1,005.90","1,023.80","1,002.25","1,004.70","1,018.80","1,019.60","1,018.48","1,109.30","791.40",2107929,"2,14,68,91,656.00",41886
17-Jun-2015,EQ,"1,009.00","1,013.50","999.50","1,008.40","1,004.50","1,004.70","1,005.70","1,109.30","791.40",2421567,"2,43,53,81,757.95",49260
16-Jun-2015,EQ,"1,000.00","1,010.45","997.05","1,005.20","1,008.05","1,008.40","1,002.16","1,109.30","791.40",1502631,"1,50,58,76,564.90",22539
15-Jun-2015,EQ,"1,002.00","1,013.75","1,000.00","1,009.15","1,000.00","1,005.20","1,006.13","1,109.30","791.40",1499957,"1,50,91,52,615.70",20096
12-Jun-2015,EQ,"1,001.00","1,010.85","990.15","1,000.20","1,006.95","1,009.15","1,000.81","1,109.30","791.40",1632086,"1,63,34,12,350.55",34023
11-Jun-2015,EQ,"1,017.60","1,018.55","994.70","1,015.60","995.80","1,000.20","1,006.70","1,109.30","791.40",2273544,"2,28,87,71,487.30",38958
10-Jun-2015,EQ,"998.00","1,019.00","997.00","1,001.85","1,014.00","1,015.60","1,012.42","1,109.30","791.40",1996562,"2,02,13,67,277.35",41128
09-Jun-2015,EQ,"1,005.00","1,006.00","997.10","1,003.45","1,000.00","1,001.85","1,002.27","1,109.30","791.40",1510065,"1,51,35,00,368.00",28365
08-Jun-2015,EQ,"1,004.25","1,012.25","995.55","1,011.75","1,002.50","1,003.45","1,003.15","1,109.30","791.40",952999,"95,59,96,547.30",18043
05-Jun-2015,EQ,"1,010.25","1,018.50","1,002.50","1,014.95","1,009.50","1,011.75","1,011.46","1,109.30","791.40",1688465,"1,70,78,21,430.75",40411
04-Jun-2015,EQ,"1,008.85","1,017.85","995.00","1,005.55","1,016.60","1,014.95","1,007.27","1,109.30","791.40",1389397,"1,39,94,93,094.00",40215
03-Jun-2015,EQ,"1,009.00","1,017.00","998.00","1,008.80","1,010.05","1,005.55","1,008.77","1,109.30","791.40",1456208,"1,46,89,83,652.40",25035
02-Jun-2015,EQ,"1,038.40","1,040.30","1,004.90","1,036.20","1,007.05","1,008.80","1,021.61","1,109.30","791.40",1181502,"1,20,70,36,346.85",26049
01-Jun-2015,EQ,"1,048.95","1,056.00","1,031.00","1,050.55","1,035.20","1,036.20","1,045.89","1,109.30","791.40",960330,"1,00,43,95,899.35",19082
29-May-2015,EQ,"1,029.95","1,054.00","1,027.15","1,029.40","1,049.25","1,050.55","1,043.34","1,109.30","730.00",1264670,"1,31,94,77,906.45",26552
28-May-2015,EQ,"1,039.05","1,043.70","1,022.20","1,038.15","1,028.75","1,029.40","1,029.66","1,109.30","730.00",2390290,"2,46,11,97,768.25",24791
27-May-2015,EQ,"1,023.80","1,040.00","1,021.40","1,027.40","1,037.05","1,038.15","1,032.62","1,109.30","730.00",804648,"83,08,96,916.30",21938
26-May-2015,EQ,"1,024.45","1,030.20","1,018.05","1,023.55","1,028.50","1,027.40","1,023.85","1,109.30","730.00",1226586,"1,25,58,43,227.45",22622
25-May-2015,EQ,"1,028.40","1,031.00","1,017.60","1,024.30","1,024.60","1,023.55","1,025.23","1,109.30","730.00",1092265,"1,11,98,21,397.75",23709
22-May-2015,EQ,"1,024.70","1,029.00","1,018.35","1,024.70","1,024.00","1,024.30","1,024.45","1,109.30","730.00",1172384,"1,20,10,48,868.65",32923
21-May-2015,EQ,"1,024.00","1,030.00","1,015.10","1,024.05","1,022.70","1,024.70","1,022.89","1,109.30","730.00",983595,"1,00,61,05,011.55",25197
20-May-2015,EQ,"1,009.65","1,026.80","1,009.55","1,007.55","1,021.00","1,024.05","1,021.44","1,109.30","730.00",1002210,"1,02,37,01,021.90",24518
19-May-2015,EQ,"1,006.35","1,018.00","998.10","1,009.85","1,007.25","1,007.55","1,008.32","1,109.30","730.00",1196587,"1,20,65,40,822.25",20371
18-May-2015,EQ,"996.00","1,012.00","992.00","990.10","1,007.15","1,009.85","1,002.19","1,109.30","730.00",1428326,"1,43,14,49,441.60",24176
15-May-2015,EQ,"994.90","997.55","984.20","991.05","990.90","990.10","990.14","1,109.30","730.00",2038406,"2,01,82,98,576.25",31009
14-May-2015,EQ,"989.00","994.85","974.00","990.25","992.50","991.05","983.96","1,109.30","730.00",1113797,"1,09,59,35,308.55",21901
13-May-2015,EQ,"975.85","993.40","971.60","971.95","991.25","990.25","982.95","1,109.30","730.00",1947962,"1,91,47,47,873.85",45451
12-May-2015,EQ,"990.00","990.00","967.00","990.30","972.00","971.95","972.37","1,109.30","730.00",2776892,"2,70,01,65,121.65",47942
11-May-2015,EQ,"986.05","992.75","974.05","982.00","990.10","990.30","984.91","1,109.30","730.00",1682836,"1,65,74,47,924.30",26463
08-May-2015,EQ,"961.50","987.80","955.40","951.30","978.35","982.00","971.00","1,109.30","711.45",2892983,"2,80,90,77,622.15",45636
07-May-2015,EQ,"968.00","970.00","944.20","970.60","950.00","951.30","958.44","1,109.30","711.45",2934166,"2,81,22,29,110.85",66982
06-May-2015,EQ,"987.50","987.50","965.50","987.65","967.55","970.60","974.11","1,109.30","711.45",2751924,"2,68,06,73,413.45",46997
