DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
23-Nov-2016,EQ,"1,203.00","1,203.00","1,181.10","1,198.05","1,181.60","1,184.75","1,189.84","1,318.45","928.00",883173,"1,05,08,38,577.25",18697
22-Nov-2016,EQ,"1,206.80","1,206.80","1,189.35","1,198.70","1,199.00","1,198.05","1,195.59","1,318.45","928.00",2504446,"2,99,42,93,470.70",36415
21-Nov-2016,EQ,"1,219.50","1,219.50","1,188.35","1,211.40","1,199.95","1,198.70","1,197.85","1,318.45","928.00",1388130,"1,66,27,76,419.10",36830
18-Nov-2016,EQ,"1,236.00","1,236.00","1,209.20","1,230.20","1,212.00","1,211.40","1,219.74","1,318.45","928.00",1719975,"2,09,79,28,317.50",50664
17-Nov-2016,EQ,"1,238.30","1,248.90","1,225.15","1,244.35","1,234.00","1,230.20","1,233.17","1,318.45","928.00",1203906,"1,48,46,24,000.30",40898
16-Nov-2016,EQ,"1,268.00","1,268.00","1,240.05","1,254.75","1,242.00","1,244.35","1,246.95","1,318.45","928.00",2161936,"2,69,58,17,214.85",43303
15-Nov-2016,EQ,"1,277.50","1,289.00","1,250.65","1,275.80","1,253.30","1,254.75","1,266.17","1,318.45","928.00",3128131,"3,96,07,57,883.95",52081
11-Nov-2016,EQ,"1,274.00","1,282.00","1,265.60","1,278.55","1,278.00","1,275.80","1,275.07","1,318.45","928.00",1784830,"2,27,57,77,463.30",29969
10-Nov-2016,EQ,"1,263.75","1,283.00","1,254.10","1,251.25","1,277.50","1,278.55","1,271.69","1,318.45","928.00",2675184,"3,40,20,04,225.40",35751
09-Nov-2016,EQ,"1,200.00","1,257.40","1,195.35","1,254.30","1,255.10","1,251.25","1,240.03","1,318.45","928.00",3411367,"4,23,01,83,026.50",57210
08-Nov-2016,EQ,"1,251.10","1,258.00","1,240.10","1,249.45","1,255.05","1,254.30","1,248.47","1,318.45","928.00",1337041,"1,66,92,59,544.25",34112
07-Nov-2016,EQ,"1,252.00","1,254.85","1,240.00","1,243.70","1,250.30","1,249.45","1,246.08","1,318.45","928.00",1417848,"1,76,67,56,336.45",26007
04-Nov-2016,EQ,"1,252.80","1,252.80","1,241.75","1,254.95","1,242.90","1,243.70","1,247.18","1,318.45","928.00",1433730,"1,78,81,23,264.70",29700
03-Nov-2016,EQ,"1,245.00","1,260.00","1,231.75","1,246.15","1,253.00","1,254.95","1,252.72","1,318.45","928.00",1578953,"1,97,79,82,866.05",39774
02-Nov-2016,EQ,"1,251.10","1,255.70","1,241.50","1,259.80","1,246.90","1,246.15","1,250.99","1,318.45","928.00",1618608,"2,02,48,56,979.05",33950
01-Nov-2016,EQ,"1,256.00","1,263.85","1,247.05","1,253.30","1,260.00","1,259.80","1,258.64","1,318.45","928.00",850604,"1,07,06,08,085.20",18123
30-Oct-2016,EQ,"1,263.30","1,263.30","1,250.00","1,259.05","1,251.85","1,253.30","1,255.81","1,318.45","928.00",191554,"24,05,55,192.70",5456
28-Oct-2016,EQ,"1,254.50","1,261.90","1,240.10","1,252.10","1,259.00","1,259.05","1,255.19","1,318.45","928.00",1330134,"1,66,95,76,079.95",17769
27-Oct-2016,EQ,"1,239.00","1,257.00","1,224.15","1,239.30","1,249.00","1,252.10","1,239.38","1,318.45","928.00",2905965,"3,60,15,87,620.45",32769
26-Oct-2016,EQ,"1,243.35","1,265.00","1,235.05","1,250.30","1,244.95","1,239.30","1,243.37","1,318.45","928.00",1341635,"1,66,81,50,326.00",27179
25-Oct-2016,EQ,"1,268.00","1,268.00","1,244.05","1,263.55","1,247.55","1,250.30","1,253.22","1,318.45","928.00",1375449,"1,72,37,34,478.35",31031
24-Oct-2016,EQ,"1,271.75","1,276.85","1,261.05","1,270.70","1,265.00","1,263.55","1,268.36","1,318.45","928.00",813916,"1,03,23,37,097.05",15193
21-Oct-2016,EQ,"1,256.00","1,272.95","1,250.00","1,255.50","1,269.00","1,270.70","1,262.49","1,318.45","928.00",989102,"1,24,87,36,024.70",30754
20-Oct-2016,EQ,"1,260.25","1,267.45","1,251.00","1,258.35","1,258.75","1,255.50","1,256.82","1,318.45","928.00",800089,"1,00,55,70,810.05",20540
19-Oct-2016,EQ,"1,261.10","1,263.00","1,248.00","1,257.85","1,257.65","1,258.35","1,256.12","1,318.45","928.00",761226,"95,61,89,367.45",15551
18-Oct-2016,EQ,"1,243.20","1,260.00","1,239.00","1,237.70","1,255.30","1,257.85","1,249.52","1,318.45","928.00",652742,"81,56,16,206.55",21674
17-Oct-2016,EQ,"1,265.50","1,266.40","1,232.75","1,261.80","1,239.05","1,237.70","1,240.43","1,318.45","928.00",1283840,"1,59,25,16,894.80",40697
14-Oct-2016,EQ,"1,265.75","1,268.00","1,254.00","1,262.75","1,263.45","1,261.80","1,262.52","1,318.45","928.00",1016779,"1,28,36,99,228.30",22831
13-Oct-2016,EQ,"1,279.00","1,279.00","1,256.45","1,284.35","1,264.60","1,262.75","1,264.59","1,318.45","928.00",1129839,"1,42,87,79,001.65",32564
10-Oct-2016,EQ,"1,285.00","1,287.90","1,278.75","1,280.60","1,284.60","1,284.35","1,283.13","1,318.45","928.00",1179828,"1,51,38,70,361.05",18299
07-Oct-2016,EQ,"1,284.00","1,287.75","1,276.25","1,281.95","1,281.70","1,280.60","1,280.57","1,318.45","928.00",834366,"1,06,84,66,168.35",12895
06-Oct-2016,EQ,"1,287.10","1,295.60","1,279.05","1,286.10","1,282.85","1,281.95","1,288.88","1,318.45","928.00",723928,"93,30,54,994.75",16424
05-Oct-2016,EQ,"1,298.00","1,300.05","1,276.40","1,289.55","1,285.85","1,286.10","1,282.96","1,318.45","928.00",911755,"1,16,97,47,378.55",10082
04-Oct-2016,EQ,"1,288.60","1,295.00","1,282.30","1,287.20","1,291.00","1,289.55","1,287.73","1,318.45","928.00",693878,"89,35,28,312.80",8760
03-Oct-2016,EQ,"1,281.00","1,289.90","1,276.40","1,272.85","1,288.25","1,287.20","1,285.29","1,318.45","928.00",975137,"1,25,33,37,218.20",37847
30-Sep-2016,EQ,"1,277.10","1,281.00","1,267.40","1,277.50","1,275.00","1,272.85","1,274.04","1,318.45","928.00",1034607,"1,31,81,34,256.25",17526
29-Sep-2016,EQ,"1,297.95","1,306.00","1,267.95","1,295.25","1,274.65","1,277.50","1,286.23","1,318.45","928.00",4112503,"5,28,96,32,724.10",40928
28-Sep-2016,EQ,"1,299.90","1,300.00","1,289.00","1,298.05","1,295.90","1,295.25","1,293.90","1,318.45","928.00",1247413,"1,61,40,23,599.70",18159
27-Sep-2016,EQ,"1,299.00","1,306.15","1,294.85","1,296.15","1,300.00","1,298.05","1,300.13","1,318.45","928.00",1014203,"1,31,85,98,157.50",16739
26-Sep-2016,EQ,"1,306.10","1,308.90","1,293.70","1,312.70","1,299.00","1,296.15","1,299.36","1,318.45","928.00",1394193,"1,81,15,52,614.45",30025
23-Sep-2016,EQ,"1,306.05","1,318.45","1,301.50","1,306.90","1,312.00","1,312.70","1,313.78","1,318.45","928.00",1219202,"1,60,17,67,722.10",17341
22-Sep-2016,EQ,"1,305.00","1,316.95","1,300.55","1,293.00","1,305.05","1,306.90","1,307.09","1,316.95","928.00",1638950,"2,14,22,51,822.10",28635
21-Sep-2016,EQ,"1,292.00","1,298.00","1,287.90","1,288.45","1,292.20","1,293.00","1,292.90","1,305.00","928.00",1064100,"1,37,57,73,384.75",15081
20-Sep-2016,EQ,"1,292.65","1,295.00","1,284.05","1,290.15","1,290.35","1,288.45","1,287.73","1,305.00","928.00",944562,"1,21,63,38,142.10",24113
19-Sep-2016,EQ,"1,297.00","1,302.50","1,288.00","1,297.85","1,289.65","1,290.15","1,292.84","1,305.00","928.00",1473708,"1,90,52,70,035.95",19964
16-Sep-2016,EQ,"1,283.80","1,304.50","1,283.80","1,279.60","1,297.50","1,297.85","1,299.00","1,305.00","928.00",1631454,"2,11,92,65,576.00",20805
15-Sep-2016,EQ,"1,272.00","1,283.90","1,269.85","1,269.45","1,282.90","1,279.60","1,277.55","1,305.00","928.00",875453,"1,11,84,34,719.90",17311
14-Sep-2016,EQ,"1,275.00","1,277.00","1,265.40","1,279.90","1,272.00","1,269.45","1,270.70","1,305.00","928.00",962377,"1,22,28,90,825.55",29388
12-Sep-2016,EQ,"1,274.70","1,284.40","1,271.50","1,290.40","1,279.60","1,279.90","1,278.70","1,305.00","928.00",996432,"1,27,41,40,267.25",22924
09-Sep-2016,EQ,"1,290.00","1,294.50","1,278.30","1,289.40","1,290.00","1,290.40","1,286.50","1,305.00","928.00",1003442,"1,29,09,30,474.90",18366
08-Sep-2016,EQ,"1,290.00","1,295.25","1,283.60","1,286.75","1,290.80","1,289.40","1,288.25","1,305.00","928.00",726345,"93,57,17,252.90",13267
07-Sep-2016,EQ,"1,301.00","1,305.00","1,283.10","1,300.40","1,291.35","1,286.75","1,290.82","1,305.00","928.00",1004111,"1,29,61,25,074.25",14781
06-Sep-2016,EQ,"1,290.05","1,303.90","1,290.05","1,285.10","1,300.65","1,300.40","1,298.04","1,303.90","928.00",1377221,"1,78,76,86,753.65",20035
02-Sep-2016,EQ,"1,285.50","1,289.00","1,281.15","1,283.70","1,286.10","1,285.10","1,285.30","1,295.00","928.00",988797,"1,27,08,96,738.75",41785
01-Sep-2016,EQ,"1,288.00","1,290.00","1,275.40","1,291.20","1,285.55","1,283.70","1,283.34","1,295.00","928.00",1306169,"1,67,62,60,302.75",23871
31-Aug-2016,EQ,"1,269.00","1,295.00","1,265.50","1,268.65","1,291.00","1,291.20","1,280.94","1,295.00","928.00",2790341,"3,57,42,61,805.15",51707
30-Aug-2016,EQ,"1,245.10","1,270.50","1,243.95","1,238.10","1,270.50","1,268.65","1,260.07","1,270.50","928.00",2466902,"3,10,84,73,874.30",42110
29-Aug-2016,EQ,"1,255.50","1,255.50","1,236.20","1,257.10","1,238.55","1,238.10","1,241.38","1,266.80","928.00",736046,"91,37,13,665.75",20786
26-Aug-2016,EQ,"1,260.00","1,261.90","1,253.90","1,258.55","1,254.15","1,257.10","1,257.34","1,266.80","928.00",630284,"79,24,83,537.95",17382
25-Aug-2016,EQ,"1,264.00","1,266.80","1,254.30","1,261.80","1,259.00","1,258.55","1,259.50","1,266.80","928.00",2182472,"2,74,88,17,761.70",42590
24-Aug-2016,EQ,"1,252.05","1,264.20","1,247.05","1,251.45","1,262.25","1,261.80","1,253.34","1,264.20","928.00",1392734,"1,74,55,64,106.50",25642
23-Aug-2016,EQ,"1,251.00","1,254.00","1,246.05","1,250.30","1,254.00","1,251.45","1,249.58","1,258.95","928.00",1328631,"1,66,02,30,734.10",24934
22-Aug-2016,EQ,"1,245.05","1,254.45","1,241.00","1,247.10","1,251.95","1,250.30","1,247.87","1,258.95","928.00",1375323,"1,71,62,23,179.15",26039
19-Aug-2016,EQ,"1,250.00","1,250.00","1,241.45","1,252.50","1,249.00","1,247.10","1,246.73","1,258.95","928.00",1027659,"1,28,12,17,004.25",18849
18-Aug-2016,EQ,"1,238.00","1,254.90","1,234.55","1,234.90","1,250.00","1,252.50","1,247.80","1,258.95","928.00",1527914,"1,90,65,37,631.05",20416
17-Aug-2016,EQ,"1,233.40","1,237.50","1,226.00","1,227.30","1,236.25","1,234.90","1,231.98","1,258.95","928.00",1377759,"1,69,73,77,754.90",23582
16-Aug-2016,EQ,"1,233.00","1,238.45","1,213.80","1,228.70","1,226.50","1,227.30","1,225.63","1,258.95","928.00",867142,"1,06,27,98,488.75",15518
12-Aug-2016,EQ,"1,231.05","1,235.00","1,219.40","1,228.25","1,227.80","1,228.70","1,227.80","1,258.95","928.00",1160374,"1,42,47,10,572.10",14889
11-Aug-2016,EQ,"1,226.80","1,235.00","1,222.00","1,226.90","1,229.00","1,228.25","1,229.93","1,258.95","928.00",714018,"87,81,91,598.35",19268
10-Aug-2016,EQ,"1,245.00","1,250.95","1,219.75","1,247.20","1,224.00","1,226.90","1,231.70","1,258.95","928.00",904930,"1,11,46,04,307.80",12152
09-Aug-2016,EQ,"1,252.90","1,252.90","1,237.70","1,249.60","1,245.50","1,247.20","1,245.95","1,258.95","928.00",1052714,"1,31,16,32,914.25",17029
08-Aug-2016,EQ,"1,252.90","1,255.00","1,244.55","1,249.25","1,248.20","1,249.60","1,249.91","1,258.95","928.00",1182194,"1,47,76,40,836.70",27746
05-Aug-2016,EQ,"1,247.40","1,255.65","1,241.75","1,241.00","1,250.20","1,249.25","1,249.05","1,258.95","928.00",1446228,"1,80,64,10,416.05",13522
04-Aug-2016,EQ,"1,246.60","1,246.70","1,233.60","1,240.45","1,244.55","1,241.00","1,239.31","1,258.95","928.00",1165720,"1,44,46,87,610.25",17692
03-Aug-2016,EQ,"1,241.10","1,249.95","1,231.00","1,243.30","1,239.85","1,240.45","1,243.11","1,258.95","928.00",1183469,"1,47,11,81,706.05",15957
02-Aug-2016,EQ,"1,247.00","1,256.45","1,240.40","1,242.30","1,245.10","1,243.30","1,245.35","1,258.95","928.00",1332349,"1,65,92,38,435.40",30516
01-Aug-2016,EQ,"1,249.00","1,258.95","1,227.65","1,246.20","1,244.90","1,242.30","1,242.97","1,258.95","928.00",1390216,"1,72,79,91,430.00",25393
29-Jul-2016,EQ,"1,248.00","1,250.00","1,235.00","1,248.45","1,248.50","1,246.20","1,242.04","1,251.25","928.00",848919,"1,05,43,92,098.55",22969
28-Jul-2016,EQ,"1,238.00","1,251.25","1,235.55","1,236.95","1,251.00","1,248.45","1,244.62","1,251.25","928.00",2661632,"3,31,27,27,179.90",28041
27-Jul-2016,EQ,"1,241.00","1,247.55","1,230.00","1,238.80","1,234.40","1,236.95","1,237.51","1,249.45","928.00",2683684,"3,32,10,92,302.20",30172
26-Jul-2016,EQ,"1,242.40","1,245.65","1,235.15","1,246.95","1,239.50","1,238.80","1,241.44","1,249.45","928.00",1416498,"1,75,84,98,126.20",20342
25-Jul-2016,EQ,"1,233.00","1,249.45","1,227.00","1,230.80","1,245.00","1,246.95","1,239.80","1,249.45","928.00",2468221,"3,06,00,92,569.65",27888
22-Jul-2016,EQ,"1,233.35","1,234.65","1,221.50","1,228.60","1,234.55","1,230.80","1,228.13","1,239.90","928.00",1405068,"1,72,56,12,317.45",31672
21-Jul-2016,EQ,"1,230.70","1,239.90","1,222.50","1,232.20","1,230.30","1,228.60","1,230.13","1,239.90","928.00",2278226,"2,80,25,15,288.00",52777
20-Jul-2016,EQ,"1,223.00","1,238.50","1,221.75","1,218.35","1,231.55","1,232.20","1,233.42","1,238.50","928.00",1172583,"1,44,62,81,684.90",27727
19-Jul-2016,EQ,"1,229.00","1,230.75","1,213.85","1,227.45","1,220.15","1,218.35","1,219.12","1,238.50","928.00",646501,"78,81,60,942.85",14608
18-Jul-2016,EQ,"1,225.00","1,238.50","1,222.65","1,223.70","1,225.00","1,227.45","1,231.23","1,238.50","928.00",1109621,"1,36,62,04,134.30",23823
15-Jul-2016,EQ,"1,203.80","1,226.00","1,195.10","1,200.35","1,226.00","1,223.70","1,215.63","1,226.00","928.00",1443554,"1,75,48,28,459.80",31861
14-Jul-2016,EQ,"1,201.00","1,202.15","1,192.20","1,197.75","1,199.55","1,200.35","1,197.06","1,209.90","928.00",864917,"1,03,53,61,851.60",10539
13-Jul-2016,EQ,"1,199.80","1,201.95","1,193.30","1,202.15","1,198.10","1,197.75","1,198.59","1,209.90","928.00",1671768,"2,00,37,67,689.80",30747
12-Jul-2016,EQ,"1,209.90","1,209.90","1,195.55","1,199.75","1,202.00","1,202.15","1,199.97","1,209.90","928.00",1761508,"2,11,37,55,121.10",21529
11-Jul-2016,EQ,"1,186.00","1,201.90","1,181.05","1,174.85","1,201.00","1,199.75","1,196.78","1,201.90","928.00",1275633,"1,52,66,56,787.15",24406
08-Jul-2016,EQ,"1,185.10","1,185.60","1,171.25","1,185.65","1,175.40","1,174.85","1,174.80","1,195.00","928.00",779717,"91,60,14,247.70",14452
07-Jul-2016,EQ,"1,167.90","1,188.75","1,160.90","1,165.60","1,184.70","1,185.65","1,179.86","1,195.00","928.00",1208154,"1,42,54,49,236.00",15087
05-Jul-2016,EQ,"1,172.80","1,174.30","1,162.00","1,172.80","1,168.75","1,165.60","1,165.93","1,195.00","928.00",534082,"62,27,03,221.20",20065
04-Jul-2016,EQ,"1,178.20","1,179.50","1,171.40","1,174.50","1,173.85","1,172.80","1,175.22","1,195.00","928.00",1812463,"2,13,00,50,821.55",37185
01-Jul-2016,EQ,"1,180.00","1,185.00","1,171.80","1,176.45","1,174.95","1,174.50","1,180.29","1,195.00","928.00",1076219,"1,27,02,55,524.85",34548
30-Jun-2016,EQ,"1,171.00","1,180.00","1,162.15","1,168.30","1,173.60","1,176.45","1,172.00","1,195.00","928.00",4069723,"4,76,97,17,489.65",52900
29-Jun-2016,EQ,"1,165.00","1,169.50","1,159.70","1,166.95","1,168.00","1,168.30","1,165.87","1,195.00","928.00",1355167,"1,57,99,48,212.30",39547
28-Jun-2016,EQ,"1,161.25","1,173.10","1,150.00","1,159.95","1,169.30","1,166.95","1,168.27","1,195.00","928.00",1008745,"1,17,84,82,693.40",28328
27-Jun-2016,EQ,"1,162.00","1,169.00","1,153.05","1,161.90","1,160.00","1,159.95","1,162.11","1,195.00","928.00",1040947,"1,20,96,93,980.00",26122
24-Jun-2016,EQ,"1,159.85","1,171.90","1,147.00","1,190.10","1,161.00","1,161.90","1,154.94","1,195.00","928.00",2793491,"3,22,63,01,497.90",53496
23-Jun-2016,EQ,"1,169.80","1,191.85","1,167.50","1,171.50","1,191.50","1,190.10","1,184.36","1,195.00","928.00",981683,"1,16,26,68,048.20",18772
22-Jun-2016,EQ,"1,166.00","1,175.00","1,166.00","1,166.65","1,169.10","1,171.50","1,171.63","1,195.00","928.00",950960,"1,11,41,76,752.65",31558
21-Jun-2016,EQ,"1,175.00","1,175.45","1,161.20","1,172.05","1,164.30","1,166.65","1,166.05","1,195.00","928.00",667742,"77,86,19,035.60",12721
20-Jun-2016,EQ,"1,159.00","1,179.25","1,158.80","1,170.00","1,170.00","1,172.05","1,172.16","1,195.00","928.00",685691,"80,37,41,569.30",21802
17-Jun-2016,EQ,"1,167.00","1,178.00","1,165.55","1,162.15","1,171.10","1,170.00","1,172.49","1,195.00","928.00",940413,"1,10,26,23,949.10",16726
16-Jun-2016,EQ,"1,166.55","1,168.85","1,155.35","1,169.55","1,160.75","1,162.15","1,162.80","1,195.00","928.00",1181942,"1,37,43,66,879.35",29029
15-Jun-2016,EQ,"1,155.00","1,170.90","1,153.20","1,151.85","1,168.00","1,169.55","1,162.38","1,195.00","928.00",761456,"88,51,02,790.95",18995
14-Jun-2016,EQ,"1,155.00","1,157.00","1,144.25","1,152.90","1,152.65","1,151.85","1,148.51","1,195.00","928.00",957192,"1,09,93,46,303.15",19992
13-Jun-2016,EQ,"1,154.75","1,164.95","1,151.05","1,161.35","1,153.85","1,152.90","1,156.09","1,195.00","928.00",830809,"96,04,93,476.65",15537
10-Jun-2016,EQ,"1,158.40","1,172.70","1,156.20","1,159.40","1,160.55","1,161.35","1,164.62","1,195.00","928.00",1580578,"1,84,07,75,372.55",42245
09-Jun-2016,EQ,"1,162.50","1,164.20","1,152.50","1,162.60","1,158.80","1,159.40","1,157.58","1,195.00","928.00",1162046,"1,34,51,58,909.45",27393
08-Jun-2016,EQ,"1,175.80","1,178.00","1,161.00","1,173.70","1,161.30","1,162.60","1,164.76","1,195.00","928.00",1185703,"1,38,10,58,463.40",22782
07-Jun-2016,EQ,"1,176.95","1,180.00","1,167.65","1,171.10","1,174.50","1,173.70","1,174.34","1,195.00","928.00",1407126,"1,65,24,39,392.50",19746
06-Jun-2016,EQ,"1,176.00","1,182.40","1,170.05","1,171.75","1,171.00","1,171.10","1,175.20","1,195.00","928.00",1386827,"1,62,97,96,373.10",18123
03-Jun-2016,EQ,"1,180.10","1,185.00","1,169.05","1,174.95","1,172.00","1,171.75","1,174.94","1,195.00","928.00",1131105,"1,32,89,77,918.70",11206
02-Jun-2016,EQ,"1,174.70","1,180.60","1,171.00","1,175.15","1,173.65","1,174.95","1,174.85","1,195.00","928.00",1977654,"2,32,34,42,461.30",18070
01-Jun-2016,EQ,"1,182.95","1,182.95","1,171.00","1,181.90","1,176.00","1,175.15","1,174.76","1,195.00","928.00",1418908,"1,66,68,70,539.30",12088
31-May-2016,EQ,"1,185.90","1,185.90","1,177.40","1,179.75","1,180.00","1,181.90","1,180.70","1,195.00","928.00",1378910,"1,62,80,76,893.55",23023
30-May-2016,EQ,"1,187.00","1,195.00","1,178.10","1,186.80","1,179.00","1,179.75","1,183.79","1,195.00","928.00",953633,"1,12,88,99,826.25",25238
27-May-2016,EQ,"1,183.25","1,190.00","1,176.70","1,183.25","1,181.35","1,186.80","1,185.55","1,190.00","928.00",1443796,"1,71,16,92,659.65",36466
26-May-2016,EQ,"1,176.10","1,188.90","1,166.25","1,173.30","1,182.85","1,183.25","1,179.03","1,188.90","928.00",3426390,"4,03,98,00,396.25",49610
25-May-2016,EQ,"1,146.30","1,175.95","1,146.30","1,139.95","1,172.90","1,173.30","1,163.62","1,175.95","928.00",1441837,"1,67,77,45,695.95",43195
24-May-2016,EQ,"1,138.40","1,143.65","1,135.55","1,136.75","1,143.00","1,139.95","1,139.24","1,169.25","928.00",814867,"92,83,28,254.00",23904
23-May-2016,EQ,"1,141.95","1,149.95","1,133.20","1,140.90","1,134.90","1,136.75","1,140.88","1,169.25","928.00",865883,"98,78,68,218.90",20544
20-May-2016,EQ,"1,139.95","1,148.50","1,133.60","1,139.30","1,137.95","1,140.90","1,142.20","1,169.25","928.00",504158,"57,58,48,570.95",25664
19-May-2016,EQ,"1,140.10","1,142.70","1,132.00","1,140.65","1,137.05","1,139.30","1,137.43","1,169.25","928.00",963949,"1,09,64,25,555.20",16693
18-May-2016,EQ,"1,151.00","1,151.00","1,131.50","1,153.45","1,141.20","1,140.65","1,137.39","1,169.25","928.00",1040661,"1,18,36,37,023.20",26939
17-May-2016,EQ,"1,165.05","1,169.25","1,151.30","1,162.80","1,153.05","1,153.45","1,159.99","1,169.25","928.00",1073856,"1,24,56,65,635.35",23032
16-May-2016,EQ,"1,145.00","1,165.90","1,132.55","1,140.90","1,160.00","1,162.80","1,152.03","1,165.90","928.00",1129692,"1,30,14,41,407.95",26090
13-May-2016,EQ,"1,148.00","1,148.00","1,130.00","1,149.10","1,140.00","1,140.90","1,139.53","1,152.00","928.00",1261329,"1,43,73,25,643.60",16214
12-May-2016,EQ,"1,144.00","1,152.00","1,132.50","1,138.80","1,151.70","1,149.10","1,143.96","1,152.00","928.00",1055422,"1,20,73,62,691.30",24840
11-May-2016,EQ,"1,134.70","1,145.00","1,129.70","1,144.90","1,138.30","1,138.80","1,136.80","1,147.50","928.00",1536843,"1,74,70,81,767.80",24251
10-May-2016,EQ,"1,143.50","1,147.50","1,136.10","1,141.40","1,145.00","1,144.90","1,141.36","1,147.50","928.00",1363250,"1,55,59,54,983.50",41331
