"Index Name","Date","Open","High","Low","Close"
"NIFTY BANK","01 Nov 2016","19578.60","19591.65","19417.30","19458.60"
"NIFTY BANK","30 Oct 2016","19657.80","19666.80","19484.65","19523.55"
"NIFTY BANK","28 Oct 2016","19507.85","19589.70","19362.00","19555.95"
"NIFTY BANK","27 Oct 2016","19452.00","19544.20","19252.10","19514.60"
"NIFTY BANK","26 Oct 2016","19581.70","19725.90","19434.50","19483.60"
"NIFTY BANK","25 Oct 2016","19907.70","19922.70","19711.95","19834.90"
"NIFTY BANK","24 Oct 2016","19763.85","19897.85","19751.65","19807.90"
"NIFTY BANK","21 Oct 2016","19636.40","19744.00","19516.40","19710.90"
"NIFTY BANK","20 Oct 2016","19493.90","19722.85","19479.25","19658.70"
"NIFTY BANK","19 Oct 2016","19570.05","19576.30","19322.75","19412.10"
"NIFTY BANK","18 Oct 2016","19174.70","19511.80","19162.85","19495.05"
"NIFTY BANK","17 Oct 2016","19136.30","19241.75","19002.45","19070.40"
"NIFTY BANK","14 Oct 2016","19016.70","19053.50","18926.15","19020.15"
"NIFTY BANK","13 Oct 2016","19295.55","19295.55","18824.40","18954.25"
"NIFTY BANK","10 Oct 2016","19489.50","19501.45","19351.35","19378.55"
"NIFTY BANK","07 Oct 2016","19398.05","19456.00","19318.00","19400.10"
"NIFTY BANK","06 Oct 2016","19518.55","19570.70","19325.80","19395.05"
"NIFTY BANK","05 Oct 2016","19801.30","19816.50","19492.80","19536.85"
"NIFTY BANK","04 Oct 2016","19641.75","19747.45","19527.35","19672.70"
"NIFTY BANK","03 Oct 2016","19395.55","19611.25","19363.95","19589.05"
"NIFTY BANK","30 Sep 2016","19116.00","19330.85","19085.20","19285.70"
"NIFTY BANK","29 Sep 2016","19762.30","19793.20","19059.05","19183.65"
"NIFTY BANK","28 Sep 2016","19542.00","19700.00","19509.65","19653.55"
"NIFTY BANK","27 Sep 2016","19652.95","19696.45","19479.15","19518.70"
"NIFTY BANK","26 Sep 2016","19792.20","19794.15","19568.35","19591.75"
"NIFTY BANK","23 Sep 2016","20136.75","20137.55","19861.45","19901.80"
"NIFTY BANK","22 Sep 2016","20153.10","20264.80","19996.90","20109.60"
"NIFTY BANK","21 Sep 2016","19902.70","19937.85","19749.95","19828.45"
"NIFTY BANK","20 Sep 2016","19957.35","19964.30","19797.50","19852.30"
"NIFTY BANK","19 Sep 2016","19892.20","20014.40","19849.65","19906.85"
"NIFTY BANK","16 Sep 2016","19935.85","20227.20","19783.60","19855.45"
"NIFTY BANK","15 Sep 2016","19927.60","19955.40","19730.25","19837.55"
"NIFTY BANK","14 Sep 2016","19757.05","19953.15","19732.15","19909.15"
"NIFTY BANK","12 Sep 2016","19861.45","19861.45","19735.55","19790.60"
"NIFTY BANK","09 Sep 2016","20274.75","20349.70","20139.15","20245.30"
"NIFTY BANK","08 Sep 2016","20439.20","20477.40","20335.20","20417.25"
"NIFTY BANK","07 Sep 2016","20505.80","20575.80","20376.75","20406.90"
"NIFTY BANK","06 Sep 2016","19990.95","20459.45","19990.95","20426.20"
"NIFTY BANK","02 Sep 2016","19830.35","19911.25","19787.60","19883.20"
"NIFTY BANK","01 Sep 2016","19805.80","19928.20","19738.30","19788.85"
"NIFTY BANK","31 Aug 2016","19595.90","19823.40","19595.90","19787.60"
"NIFTY BANK","30 Aug 2016","19306.50","19546.35","19306.50","19531.55"
"NIFTY BANK","29 Aug 2016","19174.45","19247.85","19096.70","19217.00"
"NIFTY BANK","26 Aug 2016","19336.45","19358.00","19133.90","19195.75"
"NIFTY BANK","25 Aug 2016","19383.70","19432.75","19282.80","19304.25"
"NIFTY BANK","24 Aug 2016","19358.70","19392.20","19284.35","19355.60"
"NIFTY BANK","23 Aug 2016","19311.90","19372.65","19246.90","19341.65"
"NIFTY BANK","22 Aug 2016","19432.60","19493.20","19252.75","19330.25"
"NIFTY BANK","19 Aug 2016","19419.00","19457.40","19327.20","19414.70"
"NIFTY BANK","18 Aug 2016","19087.20","19367.45","19083.00","19352.80"
"NIFTY BANK","17 Aug 2016","19044.55","19138.35","18966.35","19041.25"
"NIFTY BANK","16 Aug 2016","19029.10","19062.20","18839.40","19002.15"
"NIFTY BANK","12 Aug 2016","18698.30","18986.80","18695.50","18963.70"
"NIFTY BANK","11 Aug 2016","18621.00","18699.20","18537.10","18640.40"
"NIFTY BANK","10 Aug 2016","18966.85","18985.25","18611.25","18647.80"
"NIFTY BANK","09 Aug 2016","18968.65","19008.15","18838.60","18933.30"
"NIFTY BANK","08 Aug 2016","18986.75","19028.70","18896.00","18939.45"
"NIFTY BANK","05 Aug 2016","18725.20","18943.15","18708.25","18925.95"
"NIFTY BANK","04 Aug 2016","18724.90","18724.90","18443.65","18571.70"
"NIFTY BANK","03 Aug 2016","18680.95","18775.40","18542.60","18602.00"
"NIFTY BANK","02 Aug 2016","18783.60","18866.55","18671.85","18708.25"
"NIFTY BANK","01 Aug 2016","18896.50","19078.50","18634.40","18740.60"
"NIFTY BANK","29 Jul 2016","19047.05","19070.15","18912.60","18953.15"
"NIFTY BANK","28 Jul 2016","19050.40","19126.75","18998.80","19076.55"
"NIFTY BANK","27 Jul 2016","18908.45","19125.00","18882.40","19021.95"
"NIFTY BANK","26 Jul 2016","18979.10","19044.45","18814.25","18860.85"
"NIFTY BANK","25 Jul 2016","18594.95","19035.35","18572.10","18989.60"
"NIFTY BANK","22 Jul 2016","18697.80","18735.40","18551.30","18690.40"
"NIFTY BANK","21 Jul 2016","18967.40","19000.30","18644.55","18674.30"
"NIFTY BANK","20 Jul 2016","18896.80","19016.25","18886.30","18968.20"
"NIFTY BANK","19 Jul 2016","18970.15","19030.05","18833.60","18905.15"
"NIFTY BANK","18 Jul 2016","18998.30","19158.00","18885.00","18923.40"
"NIFTY BANK","15 Jul 2016","18887.90","19016.10","18772.45","18953.65"
"NIFTY BANK","14 Jul 2016","18633.50","18880.90","18580.20","18863.75"
"NIFTY BANK","13 Jul 2016","18704.90","18711.60","18546.25","18618.95"
"NIFTY BANK","12 Jul 2016","18527.85","18684.45","18464.15","18667.60"
"NIFTY BANK","11 Jul 2016","18268.15","18409.45","18243.30","18390.95"
"NIFTY BANK","08 Jul 2016","18078.05","18079.20","17910.90","18016.25"
"NIFTY BANK","07 Jul 2016","18036.30","18146.55","17997.10","18084.90"
"NIFTY BANK","05 Jul 2016","18122.40","18124.10","17989.60","18004.25"
"NIFTY BANK","04 Jul 2016","18091.75","18146.35","18054.80","18097.65"
"NIFTY BANK","01 Jul 2016","18019.70","18074.95","17955.30","17985.65"
"NIFTY BANK","30 Jun 2016","17825.30","17975.05","17795.90","17935.40"
"NIFTY BANK","29 Jun 2016","17643.65","17728.95","17580.50","17689.90"
"NIFTY BANK","28 Jun 2016","17497.00","17626.70","17481.50","17561.55"
"NIFTY BANK","27 Jun 2016","17346.30","17611.20","17346.30","17514.95"
"NIFTY BANK","24 Jun 2016","17213.85","17459.20","16946.35","17426.05"
"NIFTY BANK","23 Jun 2016","17630.80","17907.50","17611.00","17892.45"
"NIFTY BANK","22 Jun 2016","17610.10","17755.25","17518.15","17626.05"
"NIFTY BANK","21 Jun 2016","17761.65","17763.30","17585.65","17619.10"
"NIFTY BANK","20 Jun 2016","17425.80","17779.00","17425.80","17718.60"
"NIFTY BANK","17 Jun 2016","17772.30","17843.15","17590.75","17696.05"
"NIFTY BANK","16 Jun 2016","17827.60","17827.60","17545.80","17671.30"
"NIFTY BANK","15 Jun 2016","17746.05","17943.65","17659.60","17917.90"
"NIFTY BANK","14 Jun 2016","17698.95","17719.85","17575.95","17672.40"
"NIFTY BANK","13 Jun 2016","17620.55","17666.55","17527.55","17593.95"
"NIFTY BANK","10 Jun 2016","17830.20","18051.50","17815.25","17828.60"
"NIFTY BANK","09 Jun 2016","17955.80","17986.15","17801.55","17887.70"
"NIFTY BANK","08 Jun 2016","17976.25","17995.80","17855.20","17946.80"
"NIFTY BANK","07 Jun 2016","17796.55","18000.95","17713.35","17948.15"
"NIFTY BANK","06 Jun 2016","17710.45","17754.15","17636.90","17671.40"
"NIFTY BANK","03 Jun 2016","17657.20","17762.05","17649.05","17680.80"
"NIFTY BANK","02 Jun 2016","17405.15","17596.40","17350.45","17567.80"
"NIFTY BANK","01 Jun 2016","17670.85","17670.85","17392.85","17423.45"
"NIFTY BANK","31 May 2016","17615.10","17648.25","17462.20","17620.90"
"NIFTY BANK","30 May 2016","17580.85","17666.05","17484.80","17520.65"
"NIFTY BANK","27 May 2016","17348.35","17543.30","17327.65","17511.80"
"NIFTY BANK","26 May 2016","17037.60","17424.05","16971.35","17359.30"
"NIFTY BANK","25 May 2016","16600.65","17025.85","16599.05","16997.45"
"NIFTY BANK","24 May 2016","16422.35","16501.05","16368.60","16456.65"
"NIFTY BANK","23 May 2016","16560.15","16604.15","16368.00","16407.55"
"NIFTY BANK","20 May 2016","16600.80","16623.20","16455.40","16481.45"
"NIFTY BANK","19 May 2016","16725.45","16726.15","16535.75","16565.25"
"NIFTY BANK","18 May 2016","16671.70","16759.05","16556.60","16728.95"
"NIFTY BANK","17 May 2016","16818.40","16903.35","16738.70","16762.75"
"NIFTY BANK","16 May 2016","16744.15","16780.05","16431.65","16737.55"
"NIFTY BANK","13 May 2016","16891.70","16891.70","16594.55","16716.90"
"NIFTY BANK","12 May 2016","16881.25","16962.00","16779.50","16923.70"
"NIFTY BANK","11 May 2016","16544.25","16861.95","16518.75","16754.45"
"NIFTY BANK","10 May 2016","16710.05","16812.20","16613.90","16784.95"
"NIFTY BANK","09 May 2016","16357.00","16712.90","16357.00","16686.10"
"NIFTY BANK","06 May 2016","16264.45","16346.25","16186.25","16296.60"
"NIFTY BANK","05 May 2016","16292.40","16398.25","16193.70","16281.00"
"NIFTY BANK","04 May 2016","16320.10","16465.60","16250.50","16274.25"
"NIFTY BANK","03 May 2016","16570.75","16719.40","16358.40","16388.70"
"NIFTY BANK","02 May 2016","16614.00","16674.15","16519.55","16543.00"
"NIFTY BANK","29 Apr 2016","16712.95","16841.30","16527.55","16795.00"
"NIFTY BANK","28 Apr 2016","16885.80","17023.35","16692.70","16716.90"
"NIFTY BANK","27 Apr 2016","16869.35","16995.00","16827.35","16872.95"
"NIFTY BANK","26 Apr 2016","16647.75","17029.85","16572.00","17002.55"
"NIFTY BANK","25 Apr 2016","16746.95","16767.90","16605.00","16678.65"
"NIFTY BANK","22 Apr 2016","16641.05","16755.85","16549.10","16703.40"
"NIFTY BANK","21 Apr 2016","16526.55","16769.55","16526.55","16637.15"
"NIFTY BANK","20 Apr 2016","16299.50","16386.35","16160.55","16349.70"
"NIFTY BANK","18 Apr 2016","16328.70","16330.55","16011.90","16222.70"
"NIFTY BANK","13 Apr 2016","16087.95","16349.70","16080.55","16278.55"
"NIFTY BANK","12 Apr 2016","15809.10","15958.80","15794.15","15880.20"
"NIFTY BANK","11 Apr 2016","15623.35","15853.85","15440.25","15818.50"
"NIFTY BANK","08 Apr 2016","15519.30","15642.70","15483.05","15568.35"
"NIFTY BANK","07 Apr 2016","15668.95","15726.60","15458.05","15530.75"
"NIFTY BANK","06 Apr 2016","15750.15","15768.55","15578.55","15636.95"
"NIFTY BANK","05 Apr 2016","16127.45","16147.15","15659.75","15695.00"
"NIFTY BANK","04 Apr 2016","16236.90","16278.50","16046.50","16190.60"
"NIFTY BANK","01 Apr 2016","16099.65","16235.80","16020.60","16174.90"
"NIFTY BANK","31 Mar 2016","16134.40","16282.75","16062.05","16141.65"
"NIFTY BANK","30 Mar 2016","15829.60","16167.50","15762.20","16134.85"
"NIFTY BANK","29 Mar 2016","15583.10","15774.10","15580.80","15666.25"
"NIFTY BANK","28 Mar 2016","15867.75","15890.70","15522.20","15604.90"
"NIFTY BANK","23 Mar 2016","15884.25","15919.60","15799.95","15887.75"
"NIFTY BANK","22 Mar 2016","15930.45","15967.85","15779.15","15936.00"
"NIFTY BANK","21 Mar 2016","15735.55","15945.80","15735.55","15926.10"
"NIFTY BANK","18 Mar 2016","15485.80","15678.55","15456.20","15654.85"
"NIFTY BANK","17 Mar 2016","15622.30","15704.75","15312.50","15444.00"
"NIFTY BANK","16 Mar 2016","15304.35","15489.50","15178.30","15461.70"
"NIFTY BANK","15 Mar 2016","15310.45","15386.85","15268.10","15326.80"
"NIFTY BANK","14 Mar 2016","15309.05","15416.15","15220.15","15277.80"
"NIFTY BANK","11 Mar 2016","15133.75","15343.55","15024.80","15168.20"
"NIFTY BANK","10 Mar 2016","15347.45","15354.15","15098.50","15180.65"
"NIFTY BANK","09 Mar 2016","15022.35","15331.25","14989.40","15279.05"
"NIFTY BANK","08 Mar 2016","15323.45","15326.65","15066.50","15146.50"
"NIFTY BANK","04 Mar 2016","15243.75","15451.75","15005.50","15339.20"
"NIFTY BANK","03 Mar 2016","15150.05","15206.25","15000.05","15177.75"
"NIFTY BANK","02 Mar 2016","14770.35","15138.70","14767.30","15092.45"
"NIFTY BANK","01 Mar 2016","14064.80","14445.70","14064.80","14412.90"
"NIFTY BANK","29 Feb 2016","13818.90","14222.30","13407.25","13946.40"
"NIFTY BANK","26 Feb 2016","13715.10","13889.25","13595.20","13791.45"
"NIFTY BANK","25 Feb 2016","13844.45","13844.45","13519.90","13555.70"
"NIFTY BANK","24 Feb 2016","13873.70","13974.50","13760.25","13794.05"
"NIFTY BANK","23 Feb 2016","14373.30","14373.30","13961.75","14008.35"
"NIFTY BANK","22 Feb 2016","14331.20","14467.15","14322.65","14384.80"
"NIFTY BANK","19 Feb 2016","14243.45","14395.85","14207.35","14344.20"
"NIFTY BANK","18 Feb 2016","14301.75","14385.65","14180.90","14298.15"
"NIFTY BANK","17 Feb 2016","14165.25","14186.10","13892.10","14119.85"
"NIFTY BANK","16 Feb 2016","14602.25","14602.25","14136.80","14166.45"
"NIFTY BANK","15 Feb 2016","14120.90","14548.15","14120.50","14445.00"
"NIFTY BANK","12 Feb 2016","14088.60","14154.55","13810.60","13971.50"
"NIFTY BANK","11 Feb 2016","14518.65","14530.80","13969.85","14028.55"
"NIFTY BANK","10 Feb 2016","14740.20","14779.15","14490.20","14588.45"
"NIFTY BANK","09 Feb 2016","14830.40","14964.90","14760.80","14875.10"
"NIFTY BANK","08 Feb 2016","15206.30","15367.90","14960.10","15046.80"
"NIFTY BANK","05 Feb 2016","14928.25","15211.90","14890.90","15162.05"
"NIFTY BANK","04 Feb 2016","14969.20","14978.35","14761.40","14869.15"
"NIFTY BANK","03 Feb 2016","14897.40","14947.80","14777.75","14834.05"
"NIFTY BANK","02 Feb 2016","15353.60","15463.45","15018.85","15068.00"
"NIFTY BANK","01 Feb 2016","15547.75","15565.50","15281.35","15314.45"
"NIFTY BANK","29 Jan 2016","15140.15","15554.90","15136.85","15522.40"
"NIFTY BANK","28 Jan 2016","15569.55","15572.20","15349.75","15381.45"
"NIFTY BANK","27 Jan 2016","15648.40","15673.95","15442.20","15534.60"
"NIFTY BANK","25 Jan 2016","15667.00","15682.65","15495.10","15561.15"
"NIFTY BANK","22 Jan 2016","15343.15","15575.65","15274.90","15497.55"
"NIFTY BANK","21 Jan 2016","15132.20","15364.60","14918.15","15101.20"
"NIFTY BANK","20 Jan 2016","15059.50","15533.45","14754.65","14935.50"
"NIFTY BANK","19 Jan 2016","15086.75","15338.20","15086.75","15269.65"
"NIFTY BANK","18 Jan 2016","15165.20","15270.40","14956.95","15020.80"
"NIFTY BANK","15 Jan 2016","15621.85","15650.70","15154.35","15206.30"
"NIFTY BANK","14 Jan 2016","15612.10","15803.20","15453.40","15609.80"
"NIFTY BANK","13 Jan 2016","15835.05","15956.25","15532.25","15871.85"
"NIFTY BANK","12 Jan 2016","16080.40","16080.40","15699.40","15734.80"
"NIFTY BANK","11 Jan 2016","15979.05","16156.80","15840.60","16016.25"
"NIFTY BANK","08 Jan 2016","16135.40","16229.00","16104.10","16142.65"
"NIFTY BANK","07 Jan 2016","16256.55","16256.55","16049.75","16073.85"
"NIFTY BANK","06 Jan 2016","16505.45","16614.95","16377.65","16433.15"
"NIFTY BANK","05 Jan 2016","16652.05","16670.20","16474.85","16542.50"
"NIFTY BANK","04 Jan 2016","16966.35","16966.35","16575.45","16599.15"
"NIFTY BANK","01 Jan 2016","16932.50","17067.45","16824.05","17039.25"
