"Index Name","Date","Open","High","Low","Close"
"NIFTY BANK","07 Nov 2019","30722.60","30821.35","30462.55","30633.15"
"NIFTY BANK","06 Nov 2019","30225.20","30699.00","30013.65","30609.60"
"NIFTY BANK","05 Nov 2019","30403.25","30452.70","30091.35","30219.85"
"NIFTY BANK","04 Nov 2019","30415.90","30607.05","30227.25","30333.10"
"NIFTY BANK","01 Nov 2019","30196.15","30409.00","30028.90","30330.55"
"NIFTY BANK","31 Oct 2019","30168.65","30415.65","29987.15","30066.25"
"NIFTY BANK","30 Oct 2019","30005.70","30151.10","29753.00","29987.50"
"NIFTY BANK","29 Oct 2019","29527.60","29997.65","29385.45","29873.05"
"NIFTY BANK","27 Oct 2019","29605.40","29644.45","29446.80","29516.30"
"NIFTY BANK","25 Oct 2019","29228.65","29452.10","28923.80","29395.95"
"NIFTY BANK","24 Oct 2019","29604.35","29693.25","28994.20","29107.95"
"NIFTY BANK","23 Oct 2019","29478.85","29643.80","29214.05","29459.60"
"NIFTY BANK","22 Oct 2019","29416.25","29690.00","29231.20","29411.15"
"NIFTY BANK","18 Oct 2019","28954.80","29249.50","28864.10","29120.25"
"NIFTY BANK","17 Oct 2019","28596.35","29049.05","28487.95","28989.45"
"NIFTY BANK","16 Oct 2019","28689.45","28759.35","28305.40","28538.80"
"NIFTY BANK","15 Oct 2019","28257.85","28694.85","28186.25","28555.10"
"NIFTY BANK","14 Oct 2019","28238.50","28553.40","28043.25","28181.95"
"NIFTY BANK","11 Oct 2019","28245.55","28604.05","27736.80","28042.50"
"NIFTY BANK","10 Oct 2019","28542.95","28552.75","27914.15","28013.45"
"NIFTY BANK","09 Oct 2019","27901.65","28857.70","27702.05","28785.85"
"NIFTY BANK","07 Oct 2019","27909.90","28185.15","27568.35","27767.55"
"NIFTY BANK","04 Oct 2019","28681.90","28730.30","27653.70","27731.85"
"NIFTY BANK","03 Oct 2019","28606.70","28769.10","28240.80","28414.10"
"NIFTY BANK","01 Oct 2019","29226.15","29526.40","28077.35","28725.50"
"NIFTY BANK","30 Sep 2019","29674.80","29754.40","28943.45","29103.15"
"NIFTY BANK","27 Sep 2019","29974.95","30112.65","29711.35","29876.65"
"NIFTY BANK","26 Sep 2019","29640.55","30718.35","29627.00","30002.60"
"NIFTY BANK","25 Sep 2019","30029.05","30067.60","29470.10","29586.05"
"NIFTY BANK","24 Sep 2019","30432.00","30668.10","29889.55","30183.10"
"NIFTY BANK","23 Sep 2019","30039.40","30801.30","29776.30","30566.20"
"NIFTY BANK","20 Sep 2019","26878.65","29418.95","26727.55","28981.55"
"NIFTY BANK","19 Sep 2019","27175.45","27175.45","26643.00","26757.65"
"NIFTY BANK","18 Sep 2019","27304.70","27414.45","27088.80","27172.65"
"NIFTY BANK","17 Sep 2019","27765.10","27851.40","27047.95","27131.75"
"NIFTY BANK","16 Sep 2019","27868.00","28066.70","27798.85","27855.00"
"NIFTY BANK","13 Sep 2019","27772.00","28126.85","27573.45","28098.75"
"NIFTY BANK","12 Sep 2019","27870.80","28062.30","27764.70","27818.50"
"NIFTY BANK","11 Sep 2019","27639.05","27829.65","27551.65","27776.20"
"NIFTY BANK","09 Sep 2019","27240.35","27565.55","26993.90","27504.65"
"NIFTY BANK","06 Sep 2019","26986.50","27311.05","26950.55","27247.90"
"NIFTY BANK","05 Sep 2019","27086.95","27243.95","26815.40","26919.70"
"NIFTY BANK","04 Sep 2019","26785.95","27278.70","26641.35","27123.85"
"NIFTY BANK","03 Sep 2019","27239.20","27247.05","26742.60","26824.15"
"NIFTY BANK","30 Aug 2019","27407.90","27586.50","27121.95","27427.85"
"NIFTY BANK","29 Aug 2019","27694.95","27719.05","27239.95","27305.20"
"NIFTY BANK","28 Aug 2019","28080.25","28095.55","27634.65","27804.30"
"NIFTY BANK","27 Aug 2019","28106.30","28277.70","27960.80","28126.15"
"NIFTY BANK","26 Aug 2019","27663.95","27995.25","26859.35","27951.35"
"NIFTY BANK","23 Aug 2019","26835.35","27207.30","26560.60","26958.65"
"NIFTY BANK","22 Aug 2019","27690.05","27690.05","26975.55","27034.20"
"NIFTY BANK","21 Aug 2019","28021.00","28098.90","27666.20","27719.05"
"NIFTY BANK","20 Aug 2019","28163.55","28215.40","27839.65","27982.45"
"NIFTY BANK","19 Aug 2019","28331.25","28468.90","28146.50","28186.10"
"NIFTY BANK","16 Aug 2019","27920.30","28251.05","27720.95","28217.00"
"NIFTY BANK","14 Aug 2019","27885.50","28107.05","27726.65","28019.20"
"NIFTY BANK","13 Aug 2019","28356.80","28358.85","27683.50","27729.10"
"NIFTY BANK","09 Aug 2019","28293.65","28602.75","28251.75","28431.90"
"NIFTY BANK","08 Aug 2019","27840.10","28227.55","27531.05","28110.45"
"NIFTY BANK","07 Aug 2019","28053.85","28175.55","27641.85","27702.05"
"NIFTY BANK","06 Aug 2019","27518.50","28148.40","27503.90","28022.10"
"NIFTY BANK","05 Aug 2019","27841.20","27866.55","27389.50","27648.05"
"NIFTY BANK","02 Aug 2019","28224.25","28544.55","27936.35","28204.95"
"NIFTY BANK","01 Aug 2019","28660.50","28819.70","28047.35","28367.25"
"NIFTY BANK","31 Jul 2019","28575.45","28979.75","28529.75","28876.00"
"NIFTY BANK","30 Jul 2019","29434.85","29530.30","28737.80","28791.60"
"NIFTY BANK","29 Jul 2019","29583.45","29592.95","29104.85","29295.90"
"NIFTY BANK","26 Jul 2019","29062.50","29379.10","28994.50","29325.30"
"NIFTY BANK","25 Jul 2019","28981.05","29240.80","28931.05","29043.05"
"NIFTY BANK","24 Jul 2019","29085.45","29252.40","28871.00","28952.25"
"NIFTY BANK","23 Jul 2019","29342.45","29365.80","29078.15","29128.10"
"NIFTY BANK","22 Jul 2019","29617.05","29635.15","29194.10","29284.95"
"NIFTY BANK","19 Jul 2019","30515.10","30543.75","29705.75","29770.35"
"NIFTY BANK","18 Jul 2019","30705.80","30769.35","30378.60","30430.60"
"NIFTY BANK","17 Jul 2019","30622.25","30799.70","30568.30","30735.50"
"NIFTY BANK","16 Jul 2019","30532.65","30635.00","30429.90","30570.80"
"NIFTY BANK","15 Jul 2019","30688.85","30695.70","30334.20","30445.95"
"NIFTY BANK","12 Jul 2019","30789.75","30870.95","30548.30","30601.45"
"NIFTY BANK","11 Jul 2019","30707.00","30788.05","30565.35","30716.55"
"NIFTY BANK","10 Jul 2019","30618.05","30728.35","30428.60","30522.10"
"NIFTY BANK","09 Jul 2019","30533.40","30702.10","30346.70","30569.15"
"NIFTY BANK","08 Jul 2019","31346.85","31370.40","30536.75","30603.85"
"NIFTY BANK","05 Jul 2019","31523.05","31660.75","31323.25","31475.80"
"NIFTY BANK","04 Jul 2019","31471.00","31608.35","31428.05","31471.85"
"NIFTY BANK","03 Jul 2019","31347.70","31467.15","31238.50","31382.30"
"NIFTY BANK","02 Jul 2019","31414.65","31431.35","31105.10","31283.30"
"NIFTY BANK","01 Jul 2019","31271.00","31450.35","31246.45","31372.20"
"NIFTY BANK","28 Jun 2019","31281.00","31308.90","31060.60","31105.20"
"NIFTY BANK","27 Jun 2019","31192.10","31490.60","31158.80","31269.50"
"NIFTY BANK","26 Jun 2019","30809.20","31202.70","30766.65","31162.35"
"NIFTY BANK","25 Jun 2019","30567.65","30913.25","30451.40","30847.05"
"NIFTY BANK","24 Jun 2019","30680.95","30783.65","30528.00","30602.05"
"NIFTY BANK","21 Jun 2019","30804.95","30804.95","30541.50","30628.35"
"NIFTY BANK","20 Jun 2019","30390.20","30824.55","30220.70","30781.10"
"NIFTY BANK","19 Jun 2019","30526.50","30699.15","30242.00","30362.10"
"NIFTY BANK","18 Jun 2019","30299.45","30550.65","30222.85","30351.00"
"NIFTY BANK","17 Jun 2019","30652.00","30684.05","30249.40","30273.25"
"NIFTY BANK","14 Jun 2019","30983.45","31032.65","30508.95","30614.35"
"NIFTY BANK","13 Jun 2019","30876.75","31036.90","30638.25","30976.10"
"NIFTY BANK","12 Jun 2019","31219.30","31222.30","30911.45","30965.70"
"NIFTY BANK","11 Jun 2019","31172.25","31399.35","30973.35","31265.45"
"NIFTY BANK","10 Jun 2019","31259.20","31367.40","30861.30","31034.00"
"NIFTY BANK","07 Jun 2019","30943.15","31139.60","30627.05","31066.55"
"NIFTY BANK","06 Jun 2019","31523.95","31541.50","30800.80","30857.40"
"NIFTY BANK","04 Jun 2019","31532.90","31752.70","31512.95","31589.05"
"NIFTY BANK","03 Jun 2019","31406.05","31674.60","31284.70","31653.65"
"NIFTY BANK","31 May 2019","31678.90","31783.60","30623.05","31375.40"
"NIFTY BANK","30 May 2019","31256.85","31619.25","31236.10","31537.10"
"NIFTY BANK","29 May 2019","31459.25","31546.75","31257.90","31295.55"
"NIFTY BANK","28 May 2019","31711.30","31712.40","31328.60","31597.90"
"NIFTY BANK","27 May 2019","31234.90","31700.75","31142.50","31647.65"
"NIFTY BANK","24 May 2019","30685.50","31275.40","30564.40","31212.55"
"NIFTY BANK","23 May 2019","30962.80","31705.00","30292.35","30409.10"
"NIFTY BANK","22 May 2019","30410.65","30675.10","30268.60","30526.80"
"NIFTY BANK","21 May 2019","30862.10","30926.70","30265.10","30308.40"
"NIFTY BANK","20 May 2019","30230.40","30827.85","30111.20","30759.70"
"NIFTY BANK","17 May 2019","28881.40","29559.45","28856.00","29450.15"
"NIFTY BANK","16 May 2019","28625.90","28947.60","28525.45","28855.30"
"NIFTY BANK","15 May 2019","28925.45","28983.15","28555.15","28616.45"
"NIFTY BANK","14 May 2019","28718.75","29058.30","28582.60","28829.20"
"NIFTY BANK","13 May 2019","29026.65","29049.05","28621.10","28659.95"
"NIFTY BANK","10 May 2019","28927.60","29202.85","28900.10","29040.50"
"NIFTY BANK","09 May 2019","28893.95","29040.30","28784.65","28884.60"
"NIFTY BANK","08 May 2019","29261.30","29261.30","28951.35","28994.40"
"NIFTY BANK","07 May 2019","29749.55","29835.50","29244.25","29288.20"
"NIFTY BANK","06 May 2019","29626.50","29757.40","29528.60","29618.45"
"NIFTY BANK","03 May 2019","29811.65","30121.75","29795.10","29954.15"
"NIFTY BANK","02 May 2019","29699.80","29919.35","29638.80","29708.60"
"NIFTY BANK","30 Apr 2019","29920.40","29920.40","29550.05","29764.80"
"NIFTY BANK","26 Apr 2019","29764.85","30048.20","29563.15","30013.50"
"NIFTY BANK","25 Apr 2019","29927.05","30057.70","29511.95","29561.35"
"NIFTY BANK","24 Apr 2019","29550.50","29914.85","29435.05","29860.80"
"NIFTY BANK","23 Apr 2019","29761.95","29906.50","29455.45","29479.70"
"NIFTY BANK","22 Apr 2019","30282.50","30289.90","29647.55","29687.95"
"NIFTY BANK","18 Apr 2019","30656.50","30669.80","30142.20","30223.40"
"NIFTY BANK","16 Apr 2019","30236.25","30590.95","30228.20","30531.35"
"NIFTY BANK","15 Apr 2019","29983.50","30163.10","29919.10","30104.25"
"NIFTY BANK","12 Apr 2019","29780.55","30000.95","29707.00","29938.55"
"NIFTY BANK","11 Apr 2019","29841.85","29852.25","29640.25","29786.10"
"NIFTY BANK","10 Apr 2019","29916.60","30155.75","29768.10","29803.50"
"NIFTY BANK","09 Apr 2019","29901.50","30165.05","29703.55","30113.85"
"NIFTY BANK","08 Apr 2019","30201.50","30232.05","29716.60","29845.30"
"NIFTY BANK","05 Apr 2019","30002.85","30174.00","29850.00","30084.65"
"NIFTY BANK","04 Apr 2019","30147.30","30245.70","29809.90","29904.90"
"NIFTY BANK","03 Apr 2019","30440.85","30602.55","30036.25","30093.30"
"NIFTY BANK","02 Apr 2019","30450.10","30452.90","30155.85","30354.25"
"NIFTY BANK","01 Apr 2019","30537.60","30648.10","30218.35","30326.50"
"NIFTY BANK","29 Mar 2019","30480.35","30499.15","30235.90","30426.80"
"NIFTY BANK","28 Mar 2019","30064.80","30496.05","29969.10","30420.55"
"NIFTY BANK","27 Mar 2019","30034.15","30262.55","29790.25","30019.80"
"NIFTY BANK","26 Mar 2019","29300.40","29950.15","29278.50","29882.15"
"NIFTY BANK","25 Mar 2019","29329.40","29329.40","29156.25","29281.20"
"NIFTY BANK","22 Mar 2019","29920.75","30008.10","29508.70","29582.50"
"NIFTY BANK","20 Mar 2019","29769.65","29885.20","29633.50","29832.20"
"NIFTY BANK","19 Mar 2019","29702.60","29799.75","29547.70","29767.85"
"NIFTY BANK","18 Mar 2019","29521.60","29812.00","29361.65","29596.10"
"NIFTY BANK","15 Mar 2019","29007.00","29520.70","28990.85","29381.45"
"NIFTY BANK","14 Mar 2019","29028.90","29070.35","28819.75","28923.10"
"NIFTY BANK","13 Mar 2019","28480.30","28927.70","28353.65","28884.30"
"NIFTY BANK","12 Mar 2019","28168.20","28488.10","28142.25","28443.70"
"NIFTY BANK","11 Mar 2019","27840.10","28035.60","27791.25","27966.65"
"NIFTY BANK","08 Mar 2019","27686.15","27811.35","27645.40","27761.80"
"NIFTY BANK","07 Mar 2019","27661.00","27815.50","27560.00","27764.60"
"NIFTY BANK","06 Mar 2019","27618.10","27681.65","27492.05","27625.65"
"NIFTY BANK","05 Mar 2019","27068.15","27580.75","26958.10","27554.05"
"NIFTY BANK","01 Mar 2019","26941.00","27076.55","26928.90","27043.90"
"NIFTY BANK","28 Feb 2019","26878.00","26920.50","26762.55","26789.90"
"NIFTY BANK","27 Feb 2019","27078.10","27189.45","26719.40","26799.30"
"NIFTY BANK","26 Feb 2019","26853.80","27127.25","26736.60","26952.95"
"NIFTY BANK","25 Feb 2019","26934.20","27197.10","26932.65","27159.25"
"NIFTY BANK","22 Feb 2019","26960.05","26997.35","26847.80","26867.55"
"NIFTY BANK","21 Feb 2019","26994.75","27100.90","26973.00","27052.40"
"NIFTY BANK","20 Feb 2019","26786.00","26985.50","26732.65","26955.50"
"NIFTY BANK","19 Feb 2019","26666.55","26996.45","26625.60","26684.85"
"NIFTY BANK","18 Feb 2019","26754.60","26829.95","26617.70","26654.25"
"NIFTY BANK","15 Feb 2019","27017.20","27029.95","26635.25","26794.25"
"NIFTY BANK","14 Feb 2019","26978.00","27030.00","26818.05","26970.60"
"NIFTY BANK","13 Feb 2019","27068.85","27108.00","26839.05","26885.40"
"NIFTY BANK","12 Feb 2019","27166.90","27286.65","26988.90","27010.75"
"NIFTY BANK","11 Feb 2019","27240.50","27305.90","27151.55","27227.80"
"NIFTY BANK","08 Feb 2019","27302.65","27482.10","27221.25","27294.40"
"NIFTY BANK","07 Feb 2019","27424.10","27589.75","27322.95","27387.15"
"NIFTY BANK","06 Feb 2019","27326.20","27428.65","27294.10","27402.35"
"NIFTY BANK","05 Feb 2019","27226.05","27348.25","27153.20","27271.70"
"NIFTY BANK","04 Feb 2019","26974.00","27243.80","26825.55","27186.60"
"NIFTY BANK","01 Feb 2019","27334.55","27533.05","26930.45","27085.95"
"NIFTY BANK","31 Jan 2019","26969.15","27325.05","26891.05","27295.45"
"NIFTY BANK","30 Jan 2019","26789.75","26916.25","26693.70","26825.50"
"NIFTY BANK","29 Jan 2019","26616.25","26743.85","26441.55","26573.40"
"NIFTY BANK","28 Jan 2019","27041.45","27134.20","26587.95","26653.05"
"NIFTY BANK","25 Jan 2019","27261.45","27433.55","27045.20","27115.30"
"NIFTY BANK","24 Jan 2019","27273.50","27342.35","27142.80","27266.40"
"NIFTY BANK","23 Jan 2019","27493.10","27564.70","27189.60","27250.75"
"NIFTY BANK","22 Jan 2019","27526.55","27533.35","27385.40","27482.25"
"NIFTY BANK","21 Jan 2019","27514.55","27622.20","27388.50","27533.60"
"NIFTY BANK","18 Jan 2019","27550.05","27576.45","27410.65","27456.70"
"NIFTY BANK","17 Jan 2019","27568.60","27611.55","27335.15","27528.75"
"NIFTY BANK","16 Jan 2019","27405.65","27554.75","27403.05","27483.70"
"NIFTY BANK","15 Jan 2019","27317.55","27447.55","27317.10","27400.75"
"NIFTY BANK","14 Jan 2019","27389.20","27389.80","27182.20","27248.25"
"NIFTY BANK","11 Jan 2019","27602.80","27612.45","27382.45","27453.90"
"NIFTY BANK","10 Jan 2019","27713.55","27713.55","27488.20","27528.55"
"NIFTY BANK","09 Jan 2019","27651.25","27754.45","27409.50","27720.40"
"NIFTY BANK","08 Jan 2019","27301.90","27542.40","27161.95","27509.50"
"NIFTY BANK","07 Jan 2019","27378.65","27477.80","27279.55","27304.55"
"NIFTY BANK","04 Jan 2019","26999.70","27274.50","26926.10","27195.00"
"NIFTY BANK","03 Jan 2019","27181.60","27206.20","26923.75","26959.85"
"NIFTY BANK","02 Jan 2019","27297.00","27397.55","27077.60","27174.70"
"NIFTY BANK","01 Jan 2019","27231.40","27430.55","27019.05","27392.40"
