"Index Name","Date","Open","High","Low","Close"
"NIFTY BANK","16 Oct 2015","17701.50","17947.75","17583.55","17912.85"
"NIFTY BANK","15 Oct 2015","17604.45","17752.70","17582.85","17686.10"
"NIFTY BANK","14 Oct 2015","17453.00","17598.10","17434.05","17543.25"
"NIFTY BANK","13 Oct 2015","17530.55","17632.25","17473.70","17554.85"
"NIFTY BANK","12 Oct 2015","17642.60","17759.80","17546.95","17583.15"
"NIFTY BANK","09 Oct 2015","17640.40","17749.55","17498.45","17590.25"
"NIFTY BANK","08 Oct 2015","17622.85","17622.85","17401.20","17474.30"
"NIFTY BANK","07 Oct 2015","17577.50","17674.55","17500.35","17616.80"
"NIFTY BANK","06 Oct 2015","17822.70","17827.15","17493.75","17605.35"
"NIFTY BANK","05 Oct 2015","17373.55","17699.75","17362.70","17674.05"
"NIFTY BANK","01 Oct 2015","17362.95","17390.60","17111.65","17150.20"
"NIFTY BANK","30 Sep 2015","17404.75","17449.85","17100.20","17216.30"
"NIFTY BANK","29 Sep 2015","16859.75","17461.35","16648.30","17281.20"
"NIFTY BANK","28 Sep 2015","17286.25","17384.75","17073.95","17100.30"
"NIFTY BANK","24 Sep 2015","17206.10","17283.10","17070.55","17196.65"
"NIFTY BANK","23 Sep 2015","16783.80","17309.70","16759.00","17255.30"
"NIFTY BANK","22 Sep 2015","17574.60","17652.35","16946.25","17031.15"
"NIFTY BANK","21 Sep 2015","17186.05","17571.30","17178.85","17542.90"
"NIFTY BANK","18 Sep 2015","17184.25","17602.00","17156.20","17409.15"
"NIFTY BANK","16 Sep 2015","16885.20","17015.75","16780.15","16964.85"
"NIFTY BANK","15 Sep 2015","16905.80","16919.45","16681.55","16739.55"
"NIFTY BANK","14 Sep 2015","16596.50","16937.90","16525.15","16911.80"
"NIFTY BANK","11 Sep 2015","16682.25","16781.15","16518.80","16612.60"
"NIFTY BANK","10 Sep 2015","16351.75","16711.55","16192.25","16597.65"
"NIFTY BANK","09 Sep 2015","16658.35","16781.55","16462.45","16631.50"
"NIFTY BANK","08 Sep 2015","15888.50","16419.00","15819.55","16350.95"
"NIFTY BANK","07 Sep 2015","16222.20","16273.35","15762.20","15790.10"
"NIFTY BANK","04 Sep 2015","16444.20","16444.20","15933.15","16129.10"
"NIFTY BANK","03 Sep 2015","16404.95","16607.40","16320.55","16555.40"
"NIFTY BANK","02 Sep 2015","16703.95","16714.50","16218.65","16252.70"
"NIFTY BANK","01 Sep 2015","16983.80","16983.80","16436.85","16530.30"
"NIFTY BANK","31 Aug 2015","17137.25","17353.30","17028.90","17146.55"
"NIFTY BANK","28 Aug 2015","17425.30","17569.80","17099.80","17211.95"
"NIFTY BANK","27 Aug 2015","17175.65","17249.50","17061.85","17214.40"
"NIFTY BANK","26 Aug 2015","17113.10","17172.20","16875.50","16917.65"
"NIFTY BANK","25 Aug 2015","17084.15","17269.15","16670.55","17192.75"
"NIFTY BANK","24 Aug 2015","17446.35","17446.35","16740.70","16811.80"
"NIFTY BANK","21 Aug 2015","17978.25","18118.80","17842.10","18057.20"
"NIFTY BANK","20 Aug 2015","18533.25","18711.35","18219.90","18283.10"
"NIFTY BANK","19 Aug 2015","18753.45","18803.50","18636.10","18703.25"
"NIFTY BANK","18 Aug 2015","18862.15","18874.10","18595.50","18780.85"
"NIFTY BANK","17 Aug 2015","18763.05","18896.45","18580.65","18822.05"
"NIFTY BANK","14 Aug 2015","18275.50","18766.00","18193.10","18723.60"
"NIFTY BANK","13 Aug 2015","18211.50","18359.25","18080.50","18175.40"
"NIFTY BANK","12 Aug 2015","18515.20","18515.20","18034.75","18059.75"
"NIFTY BANK","11 Aug 2015","18918.55","18918.55","18555.50","18616.90"
"NIFTY BANK","10 Aug 2015","18926.10","19071.35","18781.30","18875.00"
"NIFTY BANK","07 Aug 2015","18992.80","19019.65","18849.15","18893.55"
"NIFTY BANK","06 Aug 2015","18946.30","19100.55","18830.40","19029.35"
"NIFTY BANK","05 Aug 2015","19047.30","19103.70","18868.65","18928.55"
"NIFTY BANK","04 Aug 2015","18968.25","19067.35","18758.90","18972.60"
"NIFTY BANK","03 Aug 2015","18782.65","19016.40","18782.65","18914.70"
"NIFTY BANK","31 Jul 2015","18489.85","18828.85","18474.80","18729.85"
"NIFTY BANK","30 Jul 2015","18383.00","18521.75","18367.20","18440.40"
"NIFTY BANK","29 Jul 2015","18331.55","18383.65","18264.30","18323.40"
"NIFTY BANK","28 Jul 2015","18250.65","18379.10","18174.20","18282.80"
"NIFTY BANK","27 Jul 2015","18566.55","18566.55","18187.45","18213.05"
"NIFTY BANK","24 Jul 2015","18832.45","18860.75","18613.55","18635.85"
"NIFTY BANK","23 Jul 2015","18990.85","19091.45","18819.25","18865.00"
"NIFTY BANK","22 Jul 2015","18683.30","19038.15","18613.60","18997.00"
"NIFTY BANK","21 Jul 2015","19042.95","19101.50","18702.45","18723.40"
"NIFTY BANK","20 Jul 2015","19126.10","19149.05","18852.70","19032.70"
"NIFTY BANK","17 Jul 2015","19175.30","19229.05","19069.30","19094.70"
"NIFTY BANK","16 Jul 2015","18870.50","19195.40","18867.50","19168.05"
"NIFTY BANK","15 Jul 2015","18801.50","18894.90","18773.90","18816.25"
"NIFTY BANK","14 Jul 2015","18913.75","18940.85","18734.40","18780.20"
"NIFTY BANK","13 Jul 2015","18753.80","18929.20","18657.60","18893.55"
"NIFTY BANK","10 Jul 2015","18584.95","18767.80","18534.55","18719.80"
"NIFTY BANK","09 Jul 2015","18442.15","18584.00","18409.20","18508.70"
"NIFTY BANK","08 Jul 2015","18579.65","18669.45","18402.85","18463.15"
"NIFTY BANK","07 Jul 2015","18794.10","18980.65","18713.15","18798.50"
"NIFTY BANK","06 Jul 2015","18488.35","18855.90","18417.35","18825.15"
"NIFTY BANK","03 Jul 2015","18535.70","18756.65","18535.70","18729.65"
"NIFTY BANK","02 Jul 2015","18605.10","18642.85","18513.30","18585.55"
"NIFTY BANK","01 Jul 2015","18275.60","18629.15","18261.90","18581.60"
"NIFTY BANK","30 Jun 2015","18204.85","18342.50","18086.80","18296.10"
"NIFTY BANK","29 Jun 2015","17962.50","18291.75","17821.90","18241.25"
"NIFTY BANK","26 Jun 2015","18461.60","18461.60","18199.25","18371.50"
"NIFTY BANK","25 Jun 2015","18312.85","18539.15","18278.70","18492.90"
"NIFTY BANK","24 Jun 2015","18403.90","18499.75","18304.95","18365.55"
"NIFTY BANK","23 Jun 2015","18414.55","18499.60","18287.25","18391.35"
"NIFTY BANK","22 Jun 2015","17956.55","18420.95","17950.60","18334.50"
"NIFTY BANK","19 Jun 2015","17758.95","17935.30","17730.70","17880.85"
"NIFTY BANK","18 Jun 2015","17661.90","17797.35","17630.65","17733.55"
"NIFTY BANK","17 Jun 2015","17681.20","17692.55","17533.45","17584.05"
"NIFTY BANK","16 Jun 2015","17368.45","17651.90","17293.45","17602.45"
"NIFTY BANK","15 Jun 2015","17499.35","17579.00","17366.15","17458.70"
"NIFTY BANK","12 Jun 2015","17298.45","17551.35","17174.70","17523.55"
"NIFTY BANK","11 Jun 2015","17819.60","17821.90","17264.20","17304.40"
"NIFTY BANK","10 Jun 2015","17485.90","17782.00","17485.90","17707.25"
"NIFTY BANK","09 Jun 2015","17413.45","17560.50","17392.95","17489.90"
"NIFTY BANK","08 Jun 2015","17542.50","17561.40","17358.45","17432.60"
"NIFTY BANK","05 Jun 2015","17679.90","17786.50","17506.25","17549.25"
"NIFTY BANK","04 Jun 2015","17757.35","17777.90","17469.65","17719.20"
"NIFTY BANK","03 Jun 2015","17978.15","17978.15","17567.20","17721.40"
"NIFTY BANK","02 Jun 2015","18656.05","18656.05","17932.30","17977.30"
"NIFTY BANK","01 Jun 2015","18721.15","18832.50","18598.70","18617.00"
"NIFTY BANK","29 May 2015","18486.40","18751.20","18461.45","18721.35"
"NIFTY BANK","28 May 2015","18562.75","18639.65","18381.75","18449.20"
"NIFTY BANK","27 May 2015","18299.65","18561.50","18236.25","18538.85"
"NIFTY BANK","26 May 2015","18339.10","18378.20","18226.00","18329.30"
"NIFTY BANK","25 May 2015","18405.05","18475.55","18302.50","18324.85"
"NIFTY BANK","22 May 2015","18560.85","18755.45","18354.55","18433.30"
"NIFTY BANK","21 May 2015","18593.85","18603.80","18398.65","18513.15"
"NIFTY BANK","20 May 2015","18432.60","18619.60","18432.60","18555.15"
"NIFTY BANK","19 May 2015","18364.90","18556.05","18296.75","18380.40"
"NIFTY BANK","18 May 2015","18274.60","18439.70","18213.75","18422.95"
"NIFTY BANK","15 May 2015","18178.40","18260.30","18108.55","18183.15"
"NIFTY BANK","14 May 2015","18071.00","18156.95","17806.10","18116.20"
"NIFTY BANK","13 May 2015","17779.25","18127.80","17650.35","18097.45"
"NIFTY BANK","12 May 2015","18193.55","18193.55","17597.75","17628.65"
"NIFTY BANK","11 May 2015","17921.15","18240.65","17841.75","18199.75"
"NIFTY BANK","08 May 2015","17600.25","17907.50","17600.25","17796.60"
"NIFTY BANK","07 May 2015","17751.40","17751.40","17246.55","17376.90"
"NIFTY BANK","06 May 2015","18436.90","18580.10","17757.70","17799.55"
"NIFTY BANK","05 May 2015","18500.00","18563.05","18396.80","18471.45"
"NIFTY BANK","04 May 2015","18417.50","18586.30","18350.95","18501.30"
"NIFTY BANK","30 Apr 2015","18318.85","18430.05","18163.90","18338.10"
"NIFTY BANK","29 Apr 2015","18255.80","18431.90","18202.40","18302.65"
"NIFTY BANK","28 Apr 2015","17766.55","18320.10","17766.55","18246.25"
"NIFTY BANK","27 Apr 2015","18063.60","18075.70","17738.90","17767.60"
"NIFTY BANK","24 Apr 2015","18290.75","18290.75","17916.80","18001.90"
"NIFTY BANK","23 Apr 2015","18350.35","18433.80","18143.75","18245.60"
"NIFTY BANK","22 Apr 2015","18196.85","18297.20","17798.65","18243.70"
"NIFTY BANK","21 Apr 2015","18102.30","18328.35","18036.90","18105.75"
"NIFTY BANK","20 Apr 2015","18386.25","18500.30","17984.65","18112.75"
"NIFTY BANK","17 Apr 2015","18618.50","18625.75","18321.75","18345.55"
"NIFTY BANK","16 Apr 2015","18731.65","18731.65","18504.70","18637.05"
"NIFTY BANK","15 Apr 2015","18848.65","19038.50","18615.85","18716.30"
"NIFTY BANK","13 Apr 2015","18842.25","18890.65","18708.30","18798.25"
"NIFTY BANK","10 Apr 2015","18869.85","18896.50","18724.95","18800.85"
"NIFTY BANK","09 Apr 2015","18523.35","18894.75","18401.45","18875.85"
"NIFTY BANK","08 Apr 2015","18559.55","18595.60","18381.55","18416.60"
"NIFTY BANK","07 Apr 2015","18666.60","18669.60","18351.80","18469.30"
"NIFTY BANK","06 Apr 2015","18702.60","18702.60","18455.20","18605.45"
"NIFTY BANK","01 Apr 2015","18204.55","18668.85","18131.40","18617.85"
"NIFTY BANK","31 Mar 2015","18424.10","18494.35","18158.55","18206.65"
"NIFTY BANK","30 Mar 2015","18160.20","18393.25","18089.45","18361.80"
"NIFTY BANK","27 Mar 2015","18013.65","18092.40","17719.35","18044.80"
"NIFTY BANK","26 Mar 2015","18138.80","18224.10","17729.10","17831.65"
"NIFTY BANK","25 Mar 2015","18364.30","18433.00","18271.60","18310.10"
"NIFTY BANK","24 Mar 2015","18348.35","18546.25","18289.75","18331.45"
"NIFTY BANK","23 Mar 2015","18695.05","18696.70","18409.90","18449.00"
"NIFTY BANK","20 Mar 2015","18778.80","18782.95","18541.50","18606.35"
"NIFTY BANK","19 Mar 2015","19345.70","19373.45","18739.85","18811.15"
"NIFTY BANK","18 Mar 2015","19080.25","19234.40","18937.25","19147.25"
"NIFTY BANK","17 Mar 2015","18961.30","19121.85","18781.50","19058.25"
"NIFTY BANK","16 Mar 2015","18786.65","18912.85","18688.00","18837.35"
"NIFTY BANK","13 Mar 2015","19359.75","19376.85","18737.35","18779.80"
"NIFTY BANK","12 Mar 2015","19201.10","19255.90","19095.30","19141.85"
"NIFTY BANK","11 Mar 2015","19050.30","19181.80","18917.90","19044.00"
"NIFTY BANK","10 Mar 2015","19170.30","19271.80","18915.10","19054.40"
"NIFTY BANK","09 Mar 2015","19545.25","19545.25","19112.65","19145.55"
"NIFTY BANK","05 Mar 2015","19605.60","19830.35","19398.75","19748.00"
"NIFTY BANK","04 Mar 2015","20541.65","20541.65","19555.10","19643.90"
"NIFTY BANK","03 Mar 2015","20043.40","20043.40","19821.55","19961.20"
"NIFTY BANK","02 Mar 2015","19954.50","20065.50","19750.85","20008.10"
"NIFTY BANK","28 Feb 2015","19306.50","19776.90","19023.55","19691.20"
"NIFTY BANK","27 Feb 2015","18659.65","19114.45","18654.85","19074.55"
"NIFTY BANK","26 Feb 2015","18781.40","18795.10","18489.60","18538.10"
"NIFTY BANK","25 Feb 2015","18969.20","19069.15","18700.20","18733.05"
"NIFTY BANK","24 Feb 2015","18940.45","19022.15","18737.75","18883.80"
"NIFTY BANK","23 Feb 2015","19199.15","19219.75","18835.35","18913.40"
"NIFTY BANK","20 Feb 2015","19157.30","19307.80","18882.25","19073.55"
"NIFTY BANK","19 Feb 2015","19296.15","19377.45","18876.25","19188.30"
"NIFTY BANK","18 Feb 2015","19226.40","19389.80","19171.90","19296.50"
"NIFTY BANK","16 Feb 2015","19518.85","19532.70","19127.15","19189.95"
"NIFTY BANK","13 Feb 2015","19284.30","19441.00","19164.25","19369.70"
"NIFTY BANK","12 Feb 2015","19073.45","19176.80","18739.85","19128.60"
"NIFTY BANK","11 Feb 2015","18890.75","19051.80","18890.75","18940.80"
"NIFTY BANK","10 Feb 2015","18242.95","18933.70","18226.90","18752.50"
"NIFTY BANK","09 Feb 2015","18650.00","18667.05","18379.60","18403.85"
"NIFTY BANK","06 Feb 2015","19066.25","19119.70","18740.35","18786.70"
"NIFTY BANK","05 Feb 2015","19170.15","19444.65","18977.90","19051.90"
"NIFTY BANK","04 Feb 2015","19423.25","19423.25","19113.35","19174.00"
"NIFTY BANK","03 Feb 2015","19941.70","19963.70","19303.50","19382.95"
"NIFTY BANK","02 Feb 2015","19778.95","19991.40","19564.50","19865.90"
"NIFTY BANK","30 Jan 2015","20600.65","20600.65","19732.45","19843.75"
"NIFTY BANK","29 Jan 2015","20475.70","20579.00","20338.95","20528.60"
"NIFTY BANK","28 Jan 2015","20507.50","20907.55","20435.00","20491.75"
"NIFTY BANK","27 Jan 2015","20179.80","20609.25","20098.25","20555.25"
"NIFTY BANK","23 Jan 2015","20133.85","20167.65","19967.35","20072.70"
"NIFTY BANK","22 Jan 2015","19898.50","19964.25","19788.70","19917.65"
"NIFTY BANK","21 Jan 2015","19811.85","19964.95","19803.15","19843.25"
"NIFTY BANK","20 Jan 2015","19446.80","19808.25","19446.80","19767.05"
"NIFTY BANK","19 Jan 2015","19345.65","19434.20","19299.10","19406.05"
"NIFTY BANK","16 Jan 2015","19274.15","19275.80","19108.35","19223.15"
"NIFTY BANK","15 Jan 2015","19340.45","19410.40","19061.35","19235.65"
"NIFTY BANK","14 Jan 2015","18670.40","18769.65","18517.90","18603.80"
"NIFTY BANK","13 Jan 2015","18889.00","18920.65","18642.80","18707.20"
"NIFTY BANK","12 Jan 2015","18632.00","18822.05","18530.10","18795.85"
"NIFTY BANK","09 Jan 2015","18845.90","18864.00","18479.65","18637.25"
"NIFTY BANK","08 Jan 2015","18587.10","18752.30","18486.20","18701.40"
"NIFTY BANK","07 Jan 2015","18382.55","18482.05","18211.50","18304.25"
"NIFTY BANK","06 Jan 2015","18874.60","18874.60","18388.35","18430.75"
"NIFTY BANK","05 Jan 2015","19155.20","19166.00","18987.70","19017.40"
"NIFTY BANK","02 Jan 2015","18752.20","19118.85","18752.20","19057.80"
"NIFTY BANK","01 Jan 2015","18728.20","18781.55","18638.85","18750.45"
